"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"gene-LOC107052164",6.64446602159448,2.1160905268193,1.1575731808454,4.20665609909422,0.122049564599126,NA
"gene-LOC121111678",7.96318316099926,2.98624026032843,1.12337330990614,7.22990620010628,0.0269181876491942,NA
"gene-LOC101752262",23.0368783671518,-0.564677594513978,0.724335246620247,1.01438879848395,0.60218269524428,0.933322098901825
"gene-LOC121111680",80.8375174679769,-1.24612023443161,0.449432105526387,8.4506850362135,0.0146203261254532,0.311804876901421
"gene-LOC121111682",17.9206930749052,0.41523871701027,0.990600916927489,0.210948538124697,0.899897627758636,0.986854029469109
"gene-LOC121111688",33.8651585333493,-0.381055382072417,0.444360127059315,0.759786080893647,0.683934558635065,0.951955699315034
"gene-LOC124417147",14.6797308255026,-0.149290279767176,0.563392314466817,1.1497412836928,0.562777663978028,0.926460765200306
"gene-LOC121113492",11.8729733362239,-1.52956959014833,0.678450539428074,8.42310608654225,0.0148233291806737,NA
"gene-LOC112533272",8.34268403495855,-2.09029647669877,1.0345619290952,4.09526239636405,0.129040212526882,NA
"gene-LOC107054283",54.8871082182376,-0.351465100003536,0.361443928542204,2.95304252108056,0.228430959584838,0.770376475037126
"gene-LOC121106562",8.98940606571399,-0.881102526278165,0.792325983941964,1.23136318108981,0.540272525139958,NA
"gene-LOC121106563",4.91060090398544,-2.01079420072932,1.49466553864914,1.76984987359552,0.412745154089251,NA
"gene-LOC101749699",84.865722299878,-0.396901317785557,0.378168666434479,1.24708961152386,0.53604090487283,0.918682501116421
"gene-LOC121106564",13.5688515259439,-1.14395971340654,0.776578780350228,3.11002545809197,0.211186694418717,0.758457057038234
"gene-LOC112533252",13.8312454259289,1.01328889654967,0.710168035041705,2.13757078517369,0.343425391224497,0.850848429581291
"gene-LOC121106565",9.29853319196823,0.54288961136104,0.783383481841777,0.880949978598046,0.643730583315529,NA
"gene-LOC107054301",25.1655496180751,-0.0660121059928085,0.701260170227731,0.621996237577278,0.732715254260297,0.962253613612173
"gene-LOC112533261",49.047891833929,0.195813592382047,0.74366049169623,0.24722967182619,0.883720152606275,0.984108440074469
"gene-LOC121106550",18.1063091892906,-2.55951002239684,1.06785910732971,5.32485298723802,0.069778698587538,0.573135104301548
"gene-LOC107054294",8.4537244869776,-0.802982511179956,0.825314882861111,0.972536041790626,0.614916974627131,NA
"gene-LOC107054293",36.307900463584,-1.15806306695447,0.478397345835271,7.79106984319047,0.0203324952488668,0.360812613056645
"gene-LOC107054292",23.3949905257419,-0.348414387251456,0.593618024913455,0.345796128620208,0.84122336115792,0.979637446039722
"gene-LOC124417141",44.7735433481135,-0.162093479786788,0.503464598299897,0.358521500750228,0.835887912891399,0.979637446039722
"gene-LOC121106551",23.0091557968023,-1.48769879223575,0.571759200740676,6.76214040090463,0.0340110366239574,0.444202164790183
"gene-LOC769444",145.87966209886,-0.435589245350275,0.260901643300455,2.86681791830617,0.238494516828937,0.778357914582527
"gene-LOC124417144",47.5461481976709,-0.57686717166147,0.513409414928794,1.3737097064341,0.503156082811207,0.909081641375619
"gene-LOC121106556",102.900621178394,-0.752570896951956,0.487074491740921,3.11895874669594,0.210245502123841,0.757216778660125
"gene-LOC107056831",26.9366998505135,-0.413356557357667,0.808605854912863,0.276146274409001,0.871034984352359,0.983447054367746
"gene-LOC121111691",8.73561973141961,-2.06993194941438,0.831787795849207,7.79911053743234,0.0202509156591481,NA
"gene-LOC112533296",9.11637364013026,-0.268179280720432,1.18833032956748,0.0656790818125685,0.967693822405771,NA
"gene-LOC100858311",18.2067903111361,0.196001975832457,0.701975453100209,0.652213653548031,0.721728083430534,0.959908475950041
"gene-LOC124417150",7.67319793603169,-1.6701795828803,0.827008395023881,4.19705262921561,0.122637023540113,NA
"gene-LOC124417151",16.5158590751458,1.04658566241159,0.616876642619474,3.13280517196083,0.208794954825142,0.757059924712534
"gene-LOC107054327",8.34472005092696,-0.886115508360055,0.847051579401246,1.57519201222681,0.454937147874079,NA
"gene-LOC121111700",12.0404350820965,-1.536764949865,0.725522109056814,5.20360204014181,0.0741399303965589,NA
"gene-LOC121111703",10.9183088224378,-0.819082494703896,0.931844300350995,0.76567287012876,0.681924429089901,NA
"gene-LOC107054352",7.44322873202306,-0.302475755431797,1.11123445580313,0.269919865932678,0.873750919594205,NA
"gene-LOC415913",10.251771972632,0.694800341376055,1.20485225702654,1.85704201759472,0.395137683577377,NA
"gene-LOC124417166",5.51392619268837,-2.16694683802428,1.08415372645214,4.12041422210319,0.127427575502466,NA
"gene-LOC107054371",43.1729427634808,-0.419691554162037,0.43384229517432,0.95028994856456,0.62179490566023,0.93859322243703
"gene-LOC124417164",19.6342578460228,-0.68494406008868,0.524748404250598,2.08617856088705,0.352364446211189,0.854277165347825
"gene-LOC124417163",40.8436800686759,-0.218008931160402,0.378933486461392,2.09794020863893,0.350298334138029,0.854006449655287
"gene-LOC121106652",29.2443884704416,-0.0662151659182585,0.581281627883251,0.0471011428973895,0.976724579042912,0.997307245872661
"gene-LOC107054448",27.7616234861222,-0.73827729624665,0.479860394124529,2.97363927552512,0.226090563220589,0.76720909342979
"gene-LOC124417165",8.3412188863982,0.305742495178833,0.945211117387526,0.11002637103762,0.946472668138039,NA
"gene-LOC107054447",7.76307461575688,-1.25536105367102,0.861441328142123,3.97886695223789,0.136772888608764,NA
"gene-LOC121106657",37.7713584266663,-0.116096588819634,0.375803691965199,2.64723738584219,0.266170368291958,0.800122592653207
"gene-LOC121106675",104.069001732215,-0.905378636285023,0.432698238444372,5.27583113562697,0.0715101724185657,0.576511944760786
"gene-LOC121106674",17.5334049406666,-0.855974718054835,0.682080345295542,3.2426444242224,0.197637207938371,0.750936544570772
"gene-LOC121106676",17.3074890759488,-1.47073366865329,0.584568409886444,7.01368392279247,0.0299914792879838,0.421757038924666
"gene-LOC124417170",11.2585110147728,-0.820741056319658,0.760230504004437,6.969358826611,0.0306635871916955,NA
"gene-LOC121106677",11.7776663368427,1.26063010286314,0.92379958339511,2.25729269751761,0.323470826882839,NA
"gene-LOC121106678",13.5230560743238,-1.15737067214377,0.593758899185237,3.82605873935494,0.147632475149701,0.702037001327412
"gene-LOC101750361",11.5458500154955,0.72894684826159,1.09389862634859,0.459826431481858,0.794602558505439,NA
"gene-LOC121106608",9.18294762475835,-1.63783308086962,0.769593179337882,4.61697342377315,0.0994115761452716,NA
"gene-LOC124417160",27.5189139003238,-0.904359766656539,0.453100799670628,4.00860861839728,0.134754010218916,0.690102440223142
"gene-LOC121106599",83.0861131901566,0.140239956922605,0.283134763176406,0.257422055917161,0.879228001149587,0.984093244094159
"gene-LOC124417159",11.4563408749414,-0.71096405953125,0.777413996977484,1.86097943836945,0.394360537154404,NA
"gene-LOC121106600",96.8671603825287,-0.130152825000067,0.450133079800162,0.0927196726252788,0.954698365235662,0.992949242499749
"gene-LOC121106597",24.3729411474951,-0.446874819776332,0.513681854016819,0.90822777298223,0.635010410020269,0.943238998955977
"gene-LOC107054420",7.67109027252021,1.84966148761481,1.15131534120065,2.99717102088768,0.223445998752167,NA
"gene-LOC124417161",37.6528925013914,-0.678618854999825,0.639026620552056,7.18010460789816,0.0275968869593299,0.40921415312154
"gene-LOC101751855",23.7944381121218,-0.453895621078391,0.558413345056926,2.31363563229905,0.314485340456338,0.832727544166455
"gene-LOC124417173",360.395030261534,-0.147511752339504,0.347655496880476,0.243463700810452,0.885385752504746,0.984108440074469
"gene-LOC101748427",29.4768712969338,-1.0556799477992,0.567614687624655,3.77145640576548,0.151718537316815,0.709690613337827
"gene-LOC107054413",235.894733167651,-0.381932747402646,0.302036151519925,1.72111124918325,0.422927028365495,0.890646124359119
"gene-LOC107054409",6.1813113636952,2.18806028958664,1.06401397384743,4.50779491478517,0.10498923505223,NA
"gene-LOC107054402",78.0340046450267,0.305393117051877,0.367070262522618,3.47367600756569,0.176076273831137,0.730564346241643
"gene-LOC121106670",12.5618501995647,-0.0987676463248526,0.786735173235282,0.264411189127827,0.876160842654465,NA
"gene-LOC121106669",22.2484186614785,-0.350794165271562,0.553982273053913,0.589660855579012,0.744657850037988,0.965134105548831
"gene-LOC121106668",73.577518311562,0.0208116451653966,0.394609357312579,0.171572733206361,0.917790280933306,0.98881556346044
"gene-LOC107054397",10.1668890025239,-0.615783498874535,1.03665841668912,0.758150918316048,0.684493959379599,NA
"gene-LOC107054398",11.7352241389764,-0.101351791437669,0.704166415862352,0.197141615267213,0.906131529313345,NA
"gene-LOC107054396",27.7278644961652,0.0380871075006459,0.484986773388863,0.894950431512861,0.639240059135327,0.944037528382024
"gene-LOC124417191",12.2724737980335,0.573665762854593,0.730177503333786,1.16383403068782,0.558826060947218,NA
"gene-LOC101752086",21.5163383446211,0.0831532342716173,0.629495652282503,0.342563996493922,0.842583932774105,0.979637446039722
"gene-LOC124417183",34.8234916078803,-0.787401146213756,0.462222568256597,9.14316201027307,0.0103415966685368,0.2644973295791
"gene-LOC121106722",15.4752027885121,0.329692540679317,0.565351092228307,3.38116942944915,0.184411664247003,0.738835530928062
"gene-LOC121106723",13.4147967477605,-1.27157257768619,0.824379500349984,2.72364096715653,0.256193955273455,0.794908545273311
"gene-LOC101748409",24.3418524781901,4.94690707145249,0.995514902631466,37.1305739362813,8.65362985040062e-09,2.45088104623046e-05
"gene-LOC107054507",144.739788934727,-0.3722109104552,0.276747935296173,1.80670516631287,0.405208883479794,0.883913589123636
"gene-LOC121111761",9.91672992918899,0.20480425364136,0.768162205170435,0.0930859456803645,0.954523541101033,NA
"gene-LOC112533410",25.4669872660422,0.947969776520635,0.656234966921664,3.16685018061521,0.205270821686256,0.75685191500638
"gene-LOC107054519",21.3024156275513,0.0650778040952431,0.832565487730774,1.59997083415661,0.449335516694099,0.895089348433006
"gene-LOC121106750",53.6262523891547,-0.881573313053815,0.386118418812283,5.54823925452665,0.062404391638362,0.55577897778522
"gene-LOC101749832",7.91821106214174,0.399538689524155,0.933712238279137,0.245267455755489,0.884587603010697,NA
"gene-LOC107054531",81.1347310657453,-0.4258253476815,0.295738959793658,2.39078136426532,0.302585716253985,0.82628420562726
"gene-LOC121106738",50.4487065249689,-0.15726952778063,0.485572836929237,0.967579593329177,0.61644276661998,0.936643045628103
"gene-LOC101749758",10.8928831318107,1.22904726743609,0.682557642434545,4.53903696966451,0.103361938443564,NA
"gene-LOC121106742",7.68198764729397,-0.578253485295441,0.951232482422174,0.410952163971409,0.814259569806279,NA
"gene-LOC121106745",9.64821404792092,-1.40636458634025,0.80988215310321,3.12937067995682,0.209153815164107,NA
"gene-LOC107054563",6.74847772248587,-0.637029082369924,1.05883114834721,2.48042264849082,0.289323070498758,NA
"gene-LOC107054562",28.7534568947476,0.214092350867851,0.437355427069129,0.242867528440584,0.885649713105454,0.984108440074469
"gene-LOC121106746",7.11066848002813,0.0134192025439115,1.0821408754907,0.208831856975792,0.900850530089602,NA
"gene-LOC121106748",9.22758060478231,-0.377500440464855,0.795773687641864,1.19900088141139,0.549085868539641,NA
"gene-LOC107054556",297.23820554567,0.551354909191728,0.245155870524386,6.16358769501066,0.0458768866528517,0.495571983248769
"gene-LOC121106694",8.19507308212436,-2.31903078202623,0.964507925667191,5.78971522315619,0.0553068995962132,NA
"gene-LOC101749811",12.010283903342,1.04442106268906,0.944064632135992,1.37440704824943,0.502980677504256,NA
"gene-LOC124417175",21.7402132875068,-0.69872088831233,0.605347808977057,1.32482030669674,0.515607143465123,0.910981005441
"gene-LOC121106702",14.0857687924768,-0.618709512892857,0.82787000818769,0.679538838822324,0.711934462105695,0.958722960176459
"gene-LOC107054545",59.5833452103777,-0.255421806029387,0.420420563180101,1.39700455487036,0.497329608047761,0.906423081048394
"gene-LOC107054589",23.5021753462001,0.3413208777989,0.54528067181343,0.59496464172598,0.742685713147197,0.964280633619062
"gene-LOC107054592",20.7554880984309,-0.522719017331151,0.524442586524134,1.92785701879037,0.381391638438488,0.870773590630649
"gene-LOC121106793",74.4419697807848,-1.092499746015,0.486552539619506,4.95291916263893,0.0840402371348151,0.60593513716462
"gene-LOC107054591",8.67365871132168,-1.5484423895497,0.899031038058085,3.25452251692071,0.196466910066679,NA
"gene-LOC107054576",24.9128389982852,0.192219712434399,0.607758284245527,0.733105877640071,0.693119442585864,0.95381122636926
"gene-LOC107054574",73.1288121505328,-0.405698552997684,0.28303549072492,2.34903945540255,0.308967332511309,0.829673955229611
"gene-LOC112533467",31.5015130680116,0.469393296473553,0.446093796210749,1.20872894208959,0.546421583051828,0.922304038013347
"gene-LOC112533468",43.295683624659,-0.612685310616676,0.481094761903589,1.92229267773928,0.3824542124593,0.871504726219041
"gene-LOC121106796",11.5779978817846,-0.457088936130419,0.656619557151727,2.32623037287184,0.312511132501338,NA
"gene-LOC112533451",6.57459459021732,-2.99401630761247,1.12957975760364,7.67076187824329,0.0215931112424086,NA
"gene-LOC101748820",27.5579989552272,-3.03003026907683,1.1673254274213,6.08738099785923,0.0476586802357559,0.500350182545695
"gene-LOC107054601",26.0679585382526,-0.492207663112509,0.596953516689139,1.25000719209059,0.535259503698109,0.918434057539105
"gene-LOC124417206",28.5683628037114,1.37135501865759,0.552711465023321,6.35042753229156,0.0417851708752162,0.478618854348472
"gene-LOC107054608",164.808364021339,-0.313211499187163,0.333839483260469,2.97304117472861,0.226158185804338,0.76720909342979
"gene-LOC124417210",7.76308219244331,0.125375357496095,0.87681272485407,0.284337294068571,0.867474947071796,NA
"gene-LOC124417208",11.0883718970094,-0.0858067331596658,0.761687692110088,0.0920426767555043,0.955021583361983,NA
"gene-LOC124417209",14.7480065140336,-2.18839200400076,0.686409252263411,10.5613591447767,0.00508897129296625,0.187181616830377
"gene-LOC121106837",38.0944684728982,1.56537357505808,0.597166615316317,6.66603423449533,0.0356852758215448,0.450391435747679
"gene-LOC124417205",121.161900483548,1.04115977566586,0.499746939832188,4.26540016052419,0.11851685641895,0.667516530788994
"gene-LOC107054619",27.3289996105547,0.0842642369519403,0.446114211394954,1.87716193679422,0.391182542081967,0.874636674982324
"gene-LOC112533443",16.1918064546665,-0.988313094844028,0.580473686466448,4.52961500335324,0.103850023572229,0.643311078921102
"gene-LOC107054621",10.6646088362261,-0.817254741353703,0.856156045621459,0.960368688402525,0.618669333189369,NA
"gene-LOC101748004",33.944357442341,-0.487039197043035,0.465368399991609,1.12427679683202,0.569988896358544,0.927319132280321
"gene-LOC121106841",12.1655046093858,-0.509385597233434,0.775088860010994,0.696607998130752,0.705884255439863,NA
"gene-LOC107054628",22.2508447071377,-0.498897631828067,0.554938922728553,0.854974667914846,0.65214566204855,0.946399708741125
"gene-LOC121106843",54.9902027964696,-0.688505562507516,0.484351674945035,2.85533228338792,0.239868087612202,0.778357914582527
"gene-LOC107054633",7.22820567449615,-0.764958273362369,1.00208929511769,0.829409486022399,0.66053527957382,NA
"gene-LOC101751275",12.322543818492,-0.00967671564531361,0.980644833646252,1.69293064629539,0.428928378812071,NA
"gene-LOC121106800",24.7962932016994,-0.825449445772973,0.458869745030035,3.29083539169621,0.192931959082741,0.746426475572795
"gene-LOC107054646",15.4864303476807,1.71518911571989,0.76623543678215,6.68339171470495,0.0353769126246471,0.448900053474577
"gene-LOC121106802",21.1635106689945,-0.288056343710309,0.824908398969903,0.237664995328487,0.887956523097602,0.984108440074469
"gene-LOC121106803",11.2595541566003,-0.0614339145564488,0.631964440990937,0.0852210370423663,0.958284551476821,NA
"gene-LOC112533456",45.2866366987442,-1.12030296094981,0.550076133874276,4.25957679280825,0.118862442911835,0.667940894474006
"gene-LOC101750883",34.7563420859962,-0.480416414062471,0.462636826681935,3.56443497370825,0.168264608705416,0.7264679306489
"gene-C16orf59",238.212069817735,0.489254175883955,0.264913902507226,3.43310961584565,0.179684129106273,0.734769550180172
"gene-LOC124417213",111.291013856956,0.403354741030896,0.250418259561988,2.59024205733954,0.273864716843212,0.80809884080077
"gene-LOC121106876",14.4312687084765,0.115457544507737,0.65951990947581,0.62377101654026,0.732065338857433,0.961913922144187
"gene-LOC107051620",764.137747042322,-0.209037747260817,0.173810855868136,1.4579782110054,0.482396395552728,0.905036480845546
"gene-LOC107051621",19.6921512502283,-1.09535910638075,0.573002831744727,4.0630872079489,0.131132947503027,0.685989534388755
"gene-LOC121106877",42.2396259110928,-0.450453602839613,0.472584168062648,1.42012385370577,0.491613752425768,0.905929258051554
"gene-LOC121106880",7.71620909655686,0.0609690152292288,0.974065471137876,0.0078759167673681,0.996069785206452,NA
"gene-LOC107051611",12.2838012173092,-2.78792712552245,0.872890599435858,13.5586267011941,0.00113705538873126,NA
"gene-LOC121106881",66.1061614380435,-0.485930410236472,0.470413127698797,1.32195091077618,0.516347414888131,0.911045255443062
"gene-LOC121106882",2691.86180572708,0.517088295701179,0.206831846455284,7.24668963007093,0.026693243046164,0.404192716448625
"gene-LOC112533519",30.9140932263339,-0.74717082532926,0.500008773983077,3.69622242614906,0.157534434467284,0.714993682110804
"gene-LOC124417220",79.5114756299554,0.213963279510177,0.449434845102408,5.02295406729594,0.0811482919219413,0.599866712078152
"gene-LOC124417222",79.3214301803663,0.577950354820737,0.294308869047582,3.90421273456857,0.141974705534835,0.69760486598946
"gene-LOC101750545",59.3288791569342,-0.179236790643484,0.395726779985424,0.607908384570578,0.737894666944814,0.964280633619062
"gene-LOC124417227",88.7442472862953,-1.12931385374104,0.32685384969103,12.1875910568827,0.00225682678800291,0.119049460709209
"gene-LOC101751794",592.597010877811,0.135894138379972,0.214032662101287,0.854784090308243,0.652207807189086,0.946399708741125
"gene-LOC124417228",7.5549467661547,-0.445175012323599,1.26803606649673,0.125278698089964,0.93928216562074,NA
"gene-LOC121106891",41.3955058614999,-0.0581466620199705,0.475025410683727,0.646496053843649,0.723794311627972,0.959908475950041
"gene-LOC121106893",304.198677391217,-1.25372127674112,0.281894155458319,20.5807223252988,3.39588465298733e-05,0.00872079905365741
"gene-LOC121106897",100.778005811397,-0.242752160541205,0.35658629208139,0.498387982872515,0.779428756213878,0.969413345726254
"gene-LOC121106851",182.560147156206,0.859748252439916,0.37699085684005,5.77409405936807,0.0557405700695125,0.527773746620406
"gene-LOC124417231",43.8551829617871,0.463411972728121,0.567321230238133,1.4161199478153,0.492598925831723,0.905929258051554
"gene-LOC124417232",33.1638190530024,0.587270937973998,0.563104159498319,2.57295248066812,0.276242482183998,0.810218816260054
"gene-LOC112533522",101.189304766824,-0.670157884006914,0.312836701067487,4.56945659119198,0.10180171832416,0.643311078921102
"gene-LOC107051582",38.2198767732143,-0.186876235676112,0.388956396796173,0.232997249075268,0.890031321180422,0.984732085153753
"gene-LOC121106864",19.2854770246196,0.390406703515425,0.829614766941943,0.984299844930391,0.611310709753321,0.935960358943183
"gene-LOC416995",757.230896239171,-0.0684192712526522,0.188165714057056,1.56844703995783,0.456474007159019,0.899087103305809
"gene-LOC107054677",143.969087111572,-0.145673047426318,0.233265542770844,0.395895712457872,0.820412631430942,0.978252621359495
"gene-LOC112533558",8.12549715000767,0.239449708372445,0.932872208446013,0.0673760186336665,0.966873112988619,NA
"gene-LOC124417258",17.0000748377421,-0.850212769174682,0.620775719911217,3.04925229254953,0.217702430518005,0.762711383526602
"gene-LOC112533573",999.685160261804,-0.412303846890892,0.26713536564975,2.38637159136269,0.303253619454889,0.826954458906351
"gene-LOC112533582",11.8252292611679,0.818560960364733,0.890410793533127,3.35038657287305,0.187271978850071,NA
"gene-LOC101750700",11.9255317302036,0.235290546270106,0.727365655637945,1.51454461068334,0.4689438196012,NA
"gene-LOC124417255",16.8116567046837,-0.322608074323679,0.552877298120898,0.498170397113299,0.7795135571255,0.969413345726254
"gene-LOC121106969",31.1881706541846,-0.481374035747074,0.510766587512835,1.87794149692601,0.391030096636964,0.874636674982324
"gene-LOC124417256",19.8396962841133,1.14492404223,1.02555483097149,1.960967420112,0.375129600998464,0.866574686812698
"gene-LOC107054701",22.3124599756191,-0.0785394397241334,0.770739709476164,0.24995763963895,0.88251559422625,0.984108440074469
"gene-LOC100859910",21.7878182506236,0.21735374069295,0.63959233787697,0.50549669400354,0.776663306882848,0.969413345726254
"gene-LOC121106958",7.33199192863729,-1.15743850097732,0.952900528883924,1.73051454805096,0.420943240932933,NA
"gene-LOC121108654",36.3377462702351,-1.11246201038831,0.443271664779038,10.4661643314599,0.00533705025289701,0.191182325040246
"gene-LOC121108656",281.18740258648,0.117661719589245,0.230037082719074,7.58260422838244,0.0225661989444178,0.374240822029051
"gene-LOC100858759",31.4925183745629,0.670228160378557,0.471718406185325,3.74864909516732,0.153458585818745,0.711407628836262
"gene-LOC121107055",21.2187061629458,-0.951558724981412,0.64374265482038,2.67535674086474,0.26245428344242,0.797886966356796
"gene-LOC101748943",11.7574179615655,0.272098805810276,0.724734279408987,0.162476195025803,0.921974145557963,NA
"gene-LOC101749517",115.430189531021,0.124241665142788,0.260610090199846,0.745889501778507,0.688703282036755,0.953449645218816
"gene-SWI5",953.871925944614,0.51551550728436,0.224742022843936,5.33908100001953,0.069284054018285,0.573135104301548
"gene-LOC107052167",42.9550022280024,0.00239591420224983,0.396680431074891,0.873899492276323,0.646003894785389,0.945047639881807
"gene-LOC112529987",52.6210251253057,-0.385730719310075,0.408812055682641,1.24989960126636,0.535288298978218,0.918434057539105
"gene-LOC124417281",29.7681136317395,-0.576318054352236,0.445112952375388,2.08134308091172,0.353217402520819,0.855083992269651
"gene-LOC121107103",23.7256065659527,1.42324976372649,1.06178965310719,2.87814715892807,0.237147355126927,0.777877978176591
"gene-LOC101749173",12.8368005994059,0.396365821668012,0.653952417541232,1.23632373424267,0.538934160294562,NA
"gene-LOC107052216",12.641884541551,-0.261965137891112,0.874593731715016,0.253128583625028,0.881117499081401,NA
"gene-LOC107052217",76.671399604784,-0.427661182175279,0.640516010571882,0.466230629153927,0.792062231936703,0.971428654874539
"gene-LOC417142",40.159127213293,-0.769976970230066,0.506196230395521,2.5312868285131,0.282057757762081,0.814482036637199
"gene-LOC107052228",10.9883317242938,-0.282751448385151,0.740853913483892,1.03780083452559,0.595174632045531,NA
"gene-LOC121107051",93.8667341581653,-0.80979871395484,0.498002659377834,2.64683158500007,0.266224379851057,0.800122592653207
"gene-LOC107052170",325.770272307764,-0.316815368579199,0.209138995834799,2.30689215075276,0.31554749314681,0.832984205143094
"gene-LOC121107148",14.2079745645523,-1.71166197778347,0.875315642991187,4.13419536551362,0.126552544849175,0.678973024097189
"gene-LOC101750578",51.4287009082553,-0.0223481743325114,0.53066077958269,0.293571470436433,0.863478970730074,0.981979189513783
"gene-LOC107054734",12.9762245701094,0.176281694222838,0.880841092436814,0.948924729612031,0.622219493652534,0.938763707670992
"gene-LOC107054735",20.3014007098554,-0.317297877752859,0.609790991534671,0.495610070837415,0.780512100659801,0.969413345726254
"gene-LOC107054738",34.8252910289618,-0.316622617277273,0.708886685004546,0.960287432489807,0.618694468970643,0.937040895731901
"gene-LOC107049008",110.081359644783,-0.23122699895545,0.267258830594042,0.826209191064791,0.661593079528351,0.949226316512839
"gene-LOC107054748",19.4384085873383,-0.601102700228702,0.688206998613531,1.25208106623631,0.534704760941495,0.918434057539105
"gene-LOC107052250",168.268712810142,-0.875985892134364,0.257989503311524,11.5784580642111,0.00306034069155607,0.143467795712221
"gene-LOC107052235",36.4401713474148,-0.486096772585397,0.508477249010703,1.53905832091743,0.46323112450263,0.899379845057282
"gene-LOC124417296",22.4485960802842,-0.211330471556038,0.616903031875014,0.1263822582968,0.938764031371486,0.988827177699265
"gene-LOC121107129",18.8452960562716,-0.584217226080154,0.536472633585526,1.64561565488863,0.439196732953778,0.890646124359119
"gene-LOC112530030",52.164959281298,0.363058205821537,0.365762064415649,0.980877392943384,0.612357696089584,0.936305305613137
"gene-LOC107052248",16.3197466804524,-0.628865479843152,0.542909588880849,3.43895626203079,0.179159621368608,0.733896267920412
"gene-LOC124417297",9.29519332872304,-0.403058706667778,0.780415818191345,0.612580130582863,0.736173050232728,NA
"gene-LOC107052244",17.5171672663179,-0.199319898656351,0.562048674694078,1.68376525844807,0.430898537155719,0.890646124359119
"gene-LOC107052241",9.717303290795,1.30566779277288,0.939151549396832,2.03645251713063,0.361235109939582,NA
"gene-LOC107052240",55.5977269781309,-0.533526874103736,0.402130014819215,1.95460306946457,0.376325230500369,0.867076869433686
"gene-LOC417447",486.972336472721,-0.0327684928019014,0.291708953713469,0.315784281240099,0.853941882643408,0.98162371698255
"gene-LOC124417299",51.5288488614473,0.0260802570198193,0.42873144658121,0.330057957058273,0.847869133731516,0.980175590696
"gene-LOC121107141",67.8144717007791,-0.165014044098861,0.322203774618842,0.359447198051456,0.835501112820704,0.979637446039722
"gene-LOC121107144",43.1289097638536,0.22305908090037,0.348738314344268,0.419095381141659,0.81095096379649,0.976543845995884
"gene-LOC101751351",7.14877043781838,0.702524045341408,1.32139988328387,0.498895940148444,0.779230823096441,NA
"gene-LOC101751425",17.0777035165494,-0.468447978976445,1.02537713185627,0.2176191225075,0.896901205976524,0.986765328195796
"gene-LOC107054784",22.9745374776485,-0.0135194855835629,0.509664921298427,0.0399863997424177,0.980205338806638,0.99734548645161
"gene-LOC101747302",342.909053522767,0.0729696815048746,0.386122310143335,0.0365880645088055,0.981872287787959,0.99734548645161
"gene-LOC107054785",11.0190622298304,-0.931091413636109,0.727922718211136,1.66631234257896,0.434675209634589,NA
"gene-LOC121107263",7.56521689319475,-0.0337905134371365,1.12558501794376,0.40793395520393,0.815489300154924,NA
"gene-LOC101747457",25.3723485496872,1.06405749618421,0.9271165501662,1.46706878935869,0.480208739967145,0.903553552576154
"gene-LOC121107264",155.63830131594,-0.172883533627385,0.260802624587872,1.01787581866361,0.601133698373245,0.933322098901825
"gene-LOC417551",358.541435713664,0.917586235778039,0.242981734002162,14.1806984682155,0.000833106365637816,0.064822083757127
"gene-LOC124417314",25.7338645148869,-0.539953747550693,0.53811424315042,1.83321387493618,0.399873537757514,0.880107113488368
"gene-LOC124417313",20.5971599931883,0.582002020100936,0.475268720924283,2.23409650801015,0.327244312505637,0.842558062233159
"gene-LOC121107266",91.2471399166206,-0.377215305561029,0.404093221961664,0.874769348907847,0.645722990490498,0.945030172336064
"gene-LOC121107275",888.860090863683,0.154908300565932,0.215994014234977,0.524296540313301,0.769396936645608,0.969076024165395
"gene-LOC107054806",10.1245539414513,-0.199584512663679,0.746726408799052,0.473287544390509,0.789272398718855,NA
"gene-LOC124417315",18.7902559489563,-0.424083907683527,0.535238137705528,0.626418590052403,0.731096881614139,0.961823015657545
"gene-LOC107054808",42.2174309779217,-0.665060198701392,0.44785692564994,2.39451494164376,0.302021379573916,0.825839520150121
"gene-LOC124417318",38.679600563751,0.417082817263652,0.400113977489393,2.42282355856318,0.297776587720755,0.823410349821784
"gene-LOC107054812",325.546071464288,0.509325212604095,0.344575427574399,3.04254945663286,0.218433266337299,0.763196023834813
"gene-LOC121107289",69.5147614057797,-0.302858633214536,0.356320731868796,0.737370055543792,0.691643224553302,0.953449645218816
"gene-LOC124417317",10.9861602690838,1.51581217637805,0.788662707141893,5.75336688729341,0.0563212460084945,NA
"gene-LOC100858152",70.1300612412627,0.561943681190185,0.304801332925722,3.40803798110261,0.181950794099339,0.738061968093542
"gene-LOC124417331",56.1670439422922,-0.0999841797435424,0.326182412721691,1.17529874647335,0.555631833939099,0.924728552141851
"gene-LOC121107323",70.7295575385076,-0.761864785740485,0.380356439226375,4.041338168171,0.13256673710613,0.687533560807338
"gene-LOC121107324",28.8708479778982,-0.340598849114291,0.567046890981543,0.928322367482579,0.628662216172265,0.939931785418802
"gene-LOC101749104",19.1448764656305,0.541013205532798,1.09922000590525,1.02258964477771,0.599718546860158,0.933322098901825
"gene-LOC121107316",12.8068148511798,0.36573122972955,0.594893583427247,0.387643563798925,0.82380470809693,NA
