pathway,gene,baseMean,mean_norm_Sacral,mean_norm_Free,mean_norm_Pygo,norm_Sacral_1,norm_Sacral_2,norm_Sacral_3,norm_Sacral_4,norm_Free_1,norm_Free_2,norm_Free_3,norm_Free_4,norm_Pygo_1,norm_Pygo_2,norm_Pygo_3,norm_Pygo_4,Sacral_vs_Free__log2FC,Sacral_vs_Free__log2FC_shrunken,Sacral_vs_Free__lfcSE_shrunken,Sacral_vs_Free__stat,Sacral_vs_Free__pvalue,Sacral_vs_Free__padj,Sacral_vs_Free__DE_call,Pygo_vs_Free__log2FC,Pygo_vs_Free__log2FC_shrunken,Pygo_vs_Free__lfcSE_shrunken,Pygo_vs_Free__stat,Pygo_vs_Free__pvalue,Pygo_vs_Free__padj,Pygo_vs_Free__DE_call,Sacral_vs_Pygo__log2FC,Sacral_vs_Pygo__log2FC_shrunken,Sacral_vs_Pygo__lfcSE_shrunken,Sacral_vs_Pygo__stat,Sacral_vs_Pygo__pvalue,Sacral_vs_Pygo__padj,Sacral_vs_Pygo__DE_call
Fracture Healing,SPP1,36159.1961587037,33476.7958075023,13813.2027634681,61187.5899051407,19825.5960250276,34933.0851976703,40228.8686841812,38919.6333231302,5054.5632736434,6198.59586262962,39556.5452572967,4443.10666030279,56625.0911584305,52785.6454810373,73447.1058789055,61892.5171021897,1.27713401820543,0.950932727283,0.564411509301014,2.2681067097271,,,not_sig,2.14721475063081,1.85576925470285,0.600537484579895,3.81335399760855,,,not_sig,-0.870080732425375,-0.342706841399015,0.440326948309304,-1.54527768446897,,,not_sig
Fracture Healing,MMP9,31340.02568875,29809.6849555798,20146.3690132624,44064.0230974078,20518.2257884865,29238.571611578,34820.0387254811,34661.9036967738,6454.40489882907,5189.2051662965,64152.9961495262,4788.86983839767,55525.0538509225,57414.0587284587,36681.5062793434,26635.4735309067,0.565272856719675,0.246378803246686,0.548373065903954,0.715080954642503,0.474559021613581,0.619476812849081,not_sig,1.12909375297868,0.468836868933279,0.614723434801739,1.42833117466166,0.153196558875404,0.265456729973208,not_sig,-0.563820896259002,-0.109868041119072,0.367168918262576,-0.713251730295783,0.475690000828597,0.620547517384669,not_sig
Fracture Healing,POSTN,28653.91417498,3820.93380079318,75857.0062063719,6283.80251777498,2879.44066986337,4553.04747072843,5436.66461266625,2414.58244991465,45173.267580316,94237.0561322579,46608.6823470879,117409.018765826,5940.20146054324,5869.16000444875,5933.62467462282,7392.22393148511,-4.31124194568282,-4.25925689114847,0.335354770577135,-12.9197055498071,3.48472444902692e-38,8.06406234263053e-36,Free_up,-3.59358338825653,-3.53106637057711,0.336145025336783,-10.7715159710036,4.6921093438577e-27,1.2585516926411e-24,Free_up,-0.717658557426292,-0.513319896368052,0.3303844824874,-2.14988646780905,0.031564196284031,0.0873846222247559,not_sig
Fracture Healing,MMP13,22258.23932298,32289.5056761845,11092.9881038929,23392.2241888625,19074.3161606306,33729.7959505628,41890.0408328804,34463.8697606642,5464.24665275179,3660.2125081379,32199.3965348197,3048.09671986235,24860.843149681,22709.0884032753,19016.8634342291,26982.1017682648,1.54143834899739,1.05779941121091,0.705707402065608,2.24824105986281,0.0245608227855453,0.0645295704619337,not_sig,1.07640143711167,0.518286810461119,0.583308345799262,1.56995730709264,0.116425043903794,0.213096831289171,not_sig,0.465036911885719,0.121665003562713,0.357875912494723,0.678289803064043,0.497587962718945,0.640152565215867,not_sig
Fracture Healing,ALPL,12181.694431917,12112.6074605086,3838.14393629826,20594.3318989441,16287.0399350985,9621.79033307439,10576.0551209741,11965.5444528873,1105.82083595748,2414.01960625153,9454.2433545331,2378.49194845094,18766.3681643043,19940.9396039763,17858.0574816171,25811.9623458789,1.65810010235765,1.43734342836059,0.497247234970335,3.44825885596737,,,not_sig,2.42383805932837,2.23445526601197,0.498555557857471,5.04090557823154,,,not_sig,-0.765737956970719,-0.372691799206352,0.410644679522178,-1.59284534395623,,,not_sig
Fracture Healing,RUNX2,8346.91326452251,13542.0101526509,2866.36654487148,8632.36309604515,10639.873073349,13487.9978889438,13586.6512939517,16453.5183543591,1290.66478800903,2349.28231264704,6187.37883448409,1638.14024434577,7186.46323941512,7725.14601547796,9457.9757249834,10159.8674043041,2.24023736021253,2.1169216139061,0.402959096208504,5.67317564898457,1.40174371422034e-08,1.86509349664357e-07,Sacral_up,1.59064540775082,1.42229600670204,0.409424092068341,4.02784380477343,5.6290718355186e-05,0.0003880508516518,Pygo_up,0.649591952461712,0.393703398705398,0.358364149895306,1.64566803064643,0.0998321243914341,0.203703100288331,not_sig
Fracture Healing,SOX9,8180.66022302962,11196.0171326094,7528.80621025028,5817.15732622915,11341.8123766393,9314.18255561832,9510.54456715034,14617.5290310297,3632.02151399525,8665.42747155849,7753.77557084138,10064.000284606,2279.22364080013,3504.89566674764,5567.81873167201,11916.6912656968,0.572462889593374,0.431720787080191,0.393983762931026,1.31406451360906,0.188824494848623,0.320472607943401,not_sig,-0.372100320009636,-0.240299881565151,0.360142765133651,-0.854037981640905,0.393083944925081,0.532314673668476,not_sig,0.94456320960301,0.602484960992335,0.450143865642766,2.16807856568979,0.0301527093718788,0.0845377776615692,not_sig
Fracture Healing,IBSP,4580.71998348926,3453.53228230551,1750.91388651204,8537.71378165022,2917.60978317226,3594.03498807128,3784.39955323625,3518.08480474224,722.080467663342,539.193511205792,5057.83026069149,684.551306487557,7022.79915220051,8011.80130072221,10018.8781708413,9097.37650283686,0.980151845696915,0.683101186792891,0.522531278309866,1.75552012013219,0.0791703822048285,0.164849832530238,not_sig,2.28594451054504,2.01700498286669,0.591139433694529,4.09486128970733,4.22421215479563e-05,0.0003049183599443,Pygo_up,-1.30579266484813,-0.757019325431401,0.645515799036105,-2.33965798097571,0.0193014064788378,0.0610710989981888,not_sig
Fracture Healing,VEGFA,1784.35670543022,1541.52519256311,2561.10628712767,1250.43863659989,1714.81723695064,1638.31299120598,1269.26022085593,1543.7103212399,2100.30291717047,1770.90570268064,2718.29048470563,3654.92604395394,1216.74858281678,869.378417337795,1185.71581508194,1729.91173116304,-0.732171606999563,-0.667790562115995,0.254516776821342,-2.82787712542485,0.0046857787967343,0.0161511569389774,Free_up,-1.03457481202728,-0.948924267521087,0.26149256149661,-3.99313640968061,6.52050313673954e-05,0.0004404978707487,Free_up,0.302403205027712,0.218845803591766,0.229376119265678,1.16604354538725,0.243596840017496,0.388956217644607,not_sig
Fracture Healing,BMP2,1352.13410287992,1845.6457646437,1094.56769864495,1116.18884535112,1613.34325278798,2225.63274277038,1678.9863272375,1864.62073577895,824.771552136422,1423.36865280392,1379.81452881687,750.316060822606,916.250586619474,841.140732522689,1152.9194201967,1554.4446420656,0.753750784910693,0.686219424155877,0.262140010028641,2.82802376253825,0.0046836329854217,0.0161484769190613,Sacral_up,0.0280642904330327,0.0242624398375588,0.240105488221455,0.105148904431007,0.916257654228433,0.945664436834628,not_sig,0.72568649447766,0.598058572393123,0.269137848408089,2.72275704357217,0.006473964880005,0.0267243725527202,Sacral_up
Fracture Healing,TGFB1,1077.62360468355,988.499054074818,1026.26677416786,1218.10498580798,868.580066273043,1119.60183706437,970.872730338925,994.941582622934,754.509231181157,948.060628707815,1576.45206490738,826.045171875087,1646.03143452723,1400.76030431296,1076.39449879779,749.233705593948,-0.053732125574881,-0.041804808038206,0.262416971720203,-0.18957022275697,0.849645922850888,0.906436561881666,not_sig,0.247141552005787,0.198415018152984,0.256571850362892,0.872395795134829,0.382992493642862,0.52261271938641,not_sig,-0.300873677580668,-0.204616431954752,0.243689434200813,-1.06198723545538,0.288241480015892,0.437984543214569,not_sig
Fracture Healing,ANGPT2,653.042155793568,644.74448936902,777.455730482939,536.926247528746,515.748506661593,738.107877768362,688.072646042954,637.048927003173,964.215235263026,824.548686962412,698.286704866839,622.77229483948,505.748859671364,486.030453787271,607.994705180314,547.930971476034,-0.269746015197143,-0.251921122016977,0.176088448248153,-1.48998423799883,0.136228380393207,0.250109061433408,not_sig,-0.533515061878484,-0.493945596784073,0.178592167069279,-2.93843902804713,0.0032986953495673,0.0119237986265218,Free_up,0.26376904668134,0.222399093169621,0.170730744009087,1.44996494692593,0.147068294407662,0.270670182177263,not_sig
Fracture Healing,IL6,6.96112493221241,7.00785472439533,11.7584328503237,2.11708722191822,11.171447797724,0.0,14.4740200623922,2.38595103746507,27.023969598179,6.81445195836705,2.23451745557388,10.9607923891749,0.0,3.42274967455825,5.04559921311464,0.0,-0.750761595152402,-0.141171835496349,0.640355355047042,-0.524916810699583,0.599641022617384,0.72455453025997,not_sig,-2.422130087424,-0.300528892781367,0.63856854895058,-1.6279431543822,0.103536939836581,0.195042771580419,not_sig,1.6713684922716,0.104775169172937,0.398443444860757,1.11595312080119,0.264442201690245,0.412197777781198,not_sig
