"","E-2-29-33","E-3-29-33","E-4-34-38","E-4-39-49","E-6-29-33","E-6-34-38","E-6-39-49","E-7-34-38","E-7-39-49"
"gene-HRC8L",4.04598303390686,9.93327104155308,14.3088769588225,5.07204299696815,21.5702698077408,21.8268507310341,18.0704644811568,12.7482869869676,3.38761249506117
"gene-CAAP1",808.185111022896,892.575355019555,550.341421493171,743.054299055834,1406.68973817624,1443.69026978126,1306.72046279365,1455.62258687557,1391.17953130512
"gene-PLAA",1173.33507983299,1102.59308561239,1181.03269052435,1293.37096422688,1965.20565284096,2057.96021178322,2240.73759566345,2089.56013068205,2389.39601318314
"gene-IFT74",485.517964068823,510.853939279872,509.616156302677,546.935303173066,943.699304088661,929.200216835453,1075.19263662883,1089.39906979541,1260.19184816275
"gene-TEK",387.402875496582,624.377036897622,648.302194518956,557.924729666497,766.514944953647,800.733609675652,494.678965171668,516.885090562503,365.862149466606
"gene-MOB3B",538.115743509613,618.700882016734,436.971088665578,959.461466926475,669.448730818813,663.536262223438,454.020420089065,416.057729847396,1002.73329853811
"gene-C9orf72",145.655389220647,147.580026903074,127.679209786416,131.873117921172,316.620746106481,277.512816437434,329.785976781112,215.561943597815,264.233774614771
"gene-LOC121106454",38.4368388221152,28.3807744044374,15.4095598018088,30.4322579818089,37.7479721635464,31.8048396366497,24.8468886615906,23.1787036126683,31.6177166205709
"gene-CORO2A",38.4368388221152,25.5426969639936,15.4095598018088,15.2161289909045,55.4664080770478,41.7828285422653,24.8468886615906,25.4965739739351,13.5504499802447
"gene-TBC1D2",138.57491891131,164.608491545737,138.686038216279,204.572400877715,252.680303462107,256.933214319602,228.139614074605,229.469165765416,291.334674575261
"gene-IKBKAP",2030.07198726277,2561.36489000047,2828.7549064749,2423.59121205128,4372.6018367406,4509.42736103165,4733.33229003301,4823.48822179627,4995.5992260502
"gene-APTX",415.72475673393,404.426035263232,570.153712666926,409.990142254926,774.988979520974,837.52744376511,891.099779727046,963.075135106368,927.07661948174
"gene-DNAJA1",2297.10686750062,2385.40408869296,3119.3351770233,3063.51397016876,3777.10831669119,3767.93806048309,3634.42216877267,3770.0161426005,3802.03042362365
"gene-SMU1",3404.69472303262,3615.71065912532,3209.59117014818,3339.09497300403,3251.71817351693,3177.98946643857,3816.25621761431,3596.17586550549,3368.41602425582
"gene-B4GALT1",234.667015966598,171.703685146846,223.438617126228,239.231361356998,341.272483029614,324.284639432507,233.786634224966,340.726943106224,216.807199683915
"gene-FOXE1",21.241410928011,14.1903872022187,13.2081941158361,11.8347669929257,10.7851349038704,6.23624306600975,9.03523224057841,16.2250925288678,6.77522499012234
"gene-LOC101749568",8.09196606781372,11.3523097617749,15.4095598018088,16.0614694903991,13.866602019262,19.9559778112312,6.77642418043381,20.8608332514015,14.6796541452651
"gene-XPA",1727.63475547823,1927.0545820613,2447.91864280163,2291.71809413011,4102.97346414384,3914.48977253432,5736.24306873722,5036.73229503282,5299.35514644069
"gene-NCBP1",4404.05253240762,4616.13295688174,3999.88145141237,4930.87113355254,4752.39265871261,4655.97907308288,4673.47387643918,4850.14373095084,5055.44704679628
"gene-TSTD2",793.012674645745,790.40456716358,687.926776866464,753.19838504977,1116.26146255059,1106.93314421673,947.569981230661,951.485783300034,991.441256887902
"gene-TMOD1",364.138473051618,309.350441008367,264.163882316722,181.748207391359,523.079042837715,453.374870898909,649.407317291573,331.455461661157,232.6160579942
"gene-TDRD7",169.931287424088,153.256181783962,242.150225456995,231.623296861546,214.161964519712,231.988242055563,269.92756318728,222.515554681616,280.042632925057
"gene-DGKQ",245.793469309842,265.360240681489,239.948859771023,311.930644313541,499.968039472278,437.160638927284,278.962795427858,356.952035635092,365.862149466606
"gene-ACO1",1595.12881111778,1843.33129756821,1654.32631300847,1990.77687631,1707.13278192692,1670.06589307741,1672.64736853708,1447.51004061114,1775.10894741205
"gene-PRR16",47.5403006484056,48.2473164875435,38.523899504522,96.3688169423949,68.5626433174619,84.1892813911317,58.7290095637597,74.1718515605386,100.499170686815
"gene-HSD17B4",981.150885722414,1095.49789201128,1393.46447922071,1223.20770276882,2157.02698077408,2099.11941601888,2650.71125857969,2213.56619500982,2168.07199683915
"gene-TNFAIP8",389.425867013535,512.272978000094,377.534215144316,449.721145731176,378.250088414312,367.938340894575,381.738562164438,370.859257802693,376.02498695179
"gene-DMXL1",1316.96747753668,1150.84040209993,980.708413100831,1060.90232686584,1955.96125149478,1864.63667673692,1072.93382856869,1535.58911433928,1560.56015605818
"gene-DTWD2",347.95454091599,374.626222138573,257.559785258804,180.902866891864,526.160509953106,551.907511341863,740.88904372743,595.692682845575,709.140215632805
"gene-SEMA6A",1951.17531810158,2236.40502306966,1489.22388656052,1371.98763067989,2667.00978837138,2865.55368883148,1912.08102291241,2840.5501277325,2319.38535495188
"gene-COMMD10",553.288179886763,607.34857225496,781.484818520303,590.89300914679,901.329131252027,926.082095302448,1702.01187331896,1097.51161605984,1208.24845657182
"gene-AP3S1",1673.01398452049,1813.53148444355,1877.7649301347,1939.21110584082,2452.07745707282,2438.99466311641,3547.4580584571,2691.04748943079,2785.7466751053
"gene-ATG12",643.311302391191,655.595888742503,669.215168535696,535.945876679635,607.819388510982,588.701345431321,1167.80376709476,901.651570532797,868.35800290068
"gene-CDO1",246.804965068319,244.074659878161,236.646811242064,242.612723354977,124.799418173358,97.2853918297521,163.763584360484,152.979443843611,147.925745617671
"gene-TMED7",2814.9926958407,3520.63506487045,2874.98358588033,3137.0585936248,3811.0044549605,3867.09432523265,4249.94736516207,3824.48609609027,4791.21327218151
"gene-MARVELD2",224.552058381831,278.131589163486,209.129740167405,255.292830847397,224.176732644735,218.892131616942,211.19855362352,237.58171202985,213.419587188854
"gene-GTF2H2",579.587069607158,532.1395200832,562.448932766021,513.121683193278,663.28579658803,624.247930907576,767.994740449165,733.605969340952,815.285407144721
"gene-SMN",1909.70399200404,2027.80633119705,2370.87084379258,2120.11397273269,2066.12370087003,2124.68801258952,2668.78172306085,2402.47262945307,2530.54653381069
"gene-LOC107052389",2709.79713695912,2846.59167276507,3737.91893478162,3716.11683577867,3942.73717414348,3563.38928791797,4862.08434946126,4921.99771215011,3568.28516146443
"gene-BDP1",1450.48491765561,1738.32243227179,1243.77161257457,1974.7154068196,2003.72399178335,1973.77093039209,1381.26112877842,1729.13128950506,1815.76029735279
"gene-MCCC2",1024.64520333691,876.965929097114,1035.74255525015,967.069531421928,932.914169184791,994.057144721955,1054.86336408753,944.532172216233,875.133227890802
"gene-KCNN2",100.138080089195,133.389639700856,99.0614558687708,110.739605433805,102.458781586769,88.5546515373385,82.446494195278,108.939906979541,76.7858832213865
"gene-MTAP",968.001440862217,857.099387014008,942.184513596309,789.548026528042,1612.37766812863,1554.69539635623,2021.63321382942,1805.62101142686,1547.00970607793
"gene-CDKN2A",26.2988897203946,34.0569292853248,4.40273137194537,0,33.896138269307,36.7938340894575,88.0935143456395,64.9003701154712,13.5504499802447
"gene-TRIM36",249.839452343749,185.894072349065,160.699695076006,169.068099898938,365.924219952746,277.512816437434,229.269018104677,200.495786249581,396.350661922157
"gene-PGGT1B",347.95454091599,343.407370293692,391.843092103138,354.197669288276,541.567845530064,460.23473827152,524.043469953548,540.063794175171,446.035645183054
"gene-CCDC112",107.218550398532,112.104058897528,85.8532617529347,84.5340499494692,180.265826250405,207.666894098125,260.892330946702,294.369535880887,258.587753789669
"gene-FEM1C",428.874201594127,499.501629518098,390.742409260152,529.183152683677,644.796993895681,665.407135143241,499.196581291957,566.71930332974,465.232115988401
"gene-ALDH7A1",2231.35964319963,2327.22350116386,3019.17303831154,2988.27866571374,4916.48078260721,4544.97394650791,5496.80941436189,5266.20146079824,4862.3531345778
"gene-GRAMD3",230.621032932691,211.436769313058,289.479587705408,197.809676881758,358.990918943115,310.564904687286,373.832733953932,258.442545281252,464.10291182338
"gene-ZNF608",1643.68060752466,1617.70414105293,1063.25962632481,1593.46684154749,2613.85448063088,2396.58821026755,1627.47120733419,2094.19587140458,2031.43829287168
"gene-SRFBP1",869.886352289975,1023.12691727997,809.001889594962,833.505732501766,1855.04320346571,1893.94701914716,2275.74912059569,2128.96392682358,2329.54819243706
"gene-LOX",498.667408929021,868.451696775783,253.157053886859,245.148744853461,1358.92699788767,819.442338873681,595.195923848103,322.183980216089,246.166507974445
"gene-SNCAIP",634.207840564901,661.27204362339,541.535958749281,479.30806321349,1289.59398779136,1071.38655874048,1066.15740438825,799.665274637056,749.791565573539
"gene-SNX2",1072.18550398532,1058.60288528551,1045.64870083703,963.688169423949,1182.51300553151,1232.90525415013,1524.69544059761,1540.22485506181,1207.1192524068
"gene-SNX24",489.56394710273,510.853939279872,648.302194518956,542.708600675592,894.395830242396,909.244239024222,1252.50906935018,1009.4325423317,1023.05897350847
"gene-PPIC",353.012019708374,262.522163241046,455.682696996346,272.199640837291,554.664080770478,511.3719314128,755.57129611837,636.255414167745,469.748932648482
"gene-PRDM6",69.7932073348934,36.8950067257686,155.196280861074,79.462006952501,148.680788317642,184.592794753889,100.516958676435,96.1916199925735,56.4602082510195
"gene-CEP120",600.828480535169,598.834339933628,474.394305327114,541.017919676603,895.166197021244,882.42839384038,853.82944673466,927.148144506732,816.414611309742
"gene-TOMM5",1770.11757733425,1724.13204506957,2346.65582124688,1569.79730756164,3042.1784096703,2892.99315832192,5278.83443655794,3867.36669777371,3508.43734071835
"gene-FRMPD1",13.1494448601973,8.51423232133121,41.825948033481,11.8347669929257,35.4368718270028,26.192220877241,4.51761612028921,12.7482869869676,20.325674970367
"gene-TRMT10B",184.092228042762,197.24638211084,228.942031341159,179.212185892875,295.050476298741,293.103424102458,451.76161202892,383.60754478966,416.676336892524
"gene-LOC768709",161.839321356274,137.646755861521,228.942031341159,213.025805872662,332.028081683439,260.674960159208,571.478439216584,362.746711538259,359.086924476484
"gene-DCAF10",980.139389963937,945.079787667764,905.86197977776,1008.49121589717,1343.51966231071,1451.79738576707,1284.13238219221,1267.87508761296,1397.95475629524
"gene-SLC25A51",593.748010225832,864.194580615118,486.501816599963,623.015948127588,673.300564713053,659.794516383832,655.054337441935,623.507127180777,826.577448794925
"gene-POLR1E",1113.65683008286,1335.31543572878,1440.79384146912,1121.76684282946,1945.17611659091,2001.21039988253,3035.83803283435,2429.12813860764,2527.15892131563
"gene-ZBTB5",1286.62260478238,1261.52542227724,818.908035181839,1024.55268538757,1357.38626432998,1373.84434744195,1145.21568649331,1277.14656905802,1291.80956478333
"gene-GRHPR",84.9656437120441,82.3042457728683,160.699695076006,235.004658859524,155.614089327273,178.356551687879,189.739877052147,250.329999016818,251.812528799547
"gene-ZCCHC7",335.81659181427,315.026595889255,444.675868566482,434.505016740272,622.456357309092,631.731422586788,455.149824119137,623.507127180777,607.51184078097
"gene-MELK",1537.47355288461,1644.66587673715,1463.90818117184,1441.30555163845,2385.05554731306,2372.89048661671,2773.81629785757,2608.76309160582,2701.05636272877
"gene-LOC121108853",12.1379491017206,11.3523097617749,22.0136568597269,8.45340499494692,4.62220067308732,9.9779889056156,2.2588080601446,11.5893518063342,6.77522499012234
"gene-LOC121108858",81.931156436614,102.170787855974,85.8532617529347,69.3179209585647,80.1181450001802,85.4365300043336,53.0819894133982,92.7148144506732,81.3026998814681
"gene-LOC121108856",161.839321356274,75.209052171759,52.8327764633445,46.4937274722081,73.9552107693971,57.9970605138907,18.0704644811568,54.4699534897705,29.3593082905301
"gene-LOC121108857",234.667015966598,283.807744044374,216.83452006831,219.78852986862,281.954241058326,298.092418555266,120.846231217736,235.263841668583,226.970037169098
"gene-LOC107050463",637.242327840331,451.254313030554,310.392561722149,243.458063854471,924.440134617464,941.672702967473,280.092199457931,661.75198814168,553.310040859991
"gene-LOC101750635",63.7242327840331,62.4377036897622,33.0204852895903,98.0594979413843,75.4959443270929,90.4255244571414,22.588080601446,37.0859257802693,29.3593082905301
"gene-EEF1G",10258.5899824708,12244.8851167945,13609.9433535261,12058.7822252918,10075.6271005515,10557.3358864479,18826.0357772752,13700.9317054482,15170.8579570489
"gene-LOC121108863",445.058133729755,383.140454459904,711.041116569177,426.051611745325,379.02045519316,349.229611696546,1181.35661545563,373.17712816396,542.017999209787
"gene-LOC121108868",333.793600297316,180.217917468177,345.614412697712,99.7501789403737,209.539763846625,218.892131616942,429.173531427475,333.773332022424,328.598412020933
"gene-INTS5",1726.62325971975,1576.5520181665,1796.31439975371,1095.56128734512,1683.25141178263,1685.03287643584,3618.61051235165,2546.18059185161,2317.12694662184
"gene-LOC121108869",546.207709577426,655.595888742503,871.740811645183,617.098564631125,531.553077405042,545.047643969252,749.924275968008,699.996849102583,523.950732569461
"gene-LOC112531297",34.3908557882083,36.8950067257686,15.4095598018088,13.5254479919151,38.5183389423943,35.5465854762556,83.5758982253503,108.939906979541,47.4265749308564
"gene-LOC121108875",488.552451344254,221.370040354611,756.169113131617,568.914156159928,274.250573269848,283.749059503444,469.832076510077,370.859257802693,264.233774614771
"gene-LIN37",554.29967564524,669.786275944722,933.379050852419,774.331897537138,564.678848895501,514.490052945805,1030.01647542594,938.737496313066,858.195165415496
"gene-PSENEN",86.9886352289975,82.3042457728683,136.484672530306,106.512902936331,80.1181450001802,81.0711598581268,112.94040300723,106.622036618274,101.628374851835
"gene-LIPE",33.3793600297316,19.8665420831062,46.2286794054264,20.2881719878726,20.029536250045,31.8048396366497,9.03523224057841,16.2250925288678,11.2920416502039
"gene-LOC121108872",432.920184628034,527.882403922535,314.795293094094,392.237991765537,411.375859904771,458.987489658318,259.762926916629,642.050090070912,359.086924476484
"gene-LOC112531384",530.023777441799,536.396636243866,664.812437163751,519.039066689741,425.242461924033,478.943467469549,1240.08562501939,519.20296092377,797.218140504395
"gene-LOC107051305",6.06897455086029,11.3523097617749,22.0136568597269,18.5974909888832,13.866602019262,19.9559778112312,6.77642418043381,10.4304166257007,2.25840833004078
"gene-LOC107050532",23.2644024449645,32.637890565103,63.8396048932079,52.4111109686709,21.5702698077408,27.4394694904429,24.8468886615906,37.0859257802693,29.3593082905301
"gene-MYO7L2",471.357023450149,729.38590219404,208.029057324419,43.957705973724,325.094780673808,537.564152290041,632.466256840489,101.986295895741,9.03363332016312
"gene-LOC121108877",67.7702158179399,55.3425100886529,63.8396048932079,90.451433445932,67.0219097597661,70.4695466459102,33.882120902169,66.0593052961047,27.1008999604894
"gene-LOC121108879",14.160940618674,14.1903872022187,28.6177539176449,37.1949819777664,20.029536250045,22.4504750376351,4.51761612028921,32.4501850577356,27.1008999604894
"gene-FBL",651.403268459005,777.633218681584,785.887549892249,720.230105569478,766.514944953647,787.637499237032,1043.56932378681,1369.8613835087,858.195165415496
"gene-LOC121108888",2352.73913421684,2148.42462241591,3962.45823475083,2720.30572737392,2467.48479264978,2616.72759049769,4120.06590170376,3983.26021583705,2676.21387109832
"gene-LOC100857892",47.5403006484056,68.1138585706497,147.49150096017,48.1844084711974,40.0590725000901,38.0410827026595,77.9288780749888,105.463101437641,62.1062290761214
"gene-LOC429249",24.2758982034412,97.9136716953089,200.324277423514,92.1421144449214,87.0514460098112,121.60673978719,77.9288780749888,162.250925288678,58.7186165810603
"gene-LOC101750376",88.0001309874743,110.685020177306,215.733837225323,172.449461896917,81.658878557876,115.994121027781,146.822523909399,111.257777340808,117.437233162121
"gene-LOC121108895",8.09196606781372,11.3523097617749,24.2150225456995,27.0508959838301,7.70366778847887,13.7197347452215,20.3292725413014,6.95361108380049,6.77522499012234
"gene-LOC112531323",18.2069236525809,17.0284646426624,41.825948033481,10.1440859939363,6.16293423078309,14.9669833584234,24.8468886615906,39.4037961415361,36.1345332806525
"gene-LOC121108907",22.2529066864877,19.8665420831062,22.0136568597269,15.2161289909045,13.866602019262,16.2142319716254,9.03523224057841,23.1787036126683,15.8088583102855
"gene-LOC107051391",133.517440118926,139.065794581743,113.370332827593,145.398565913087,133.273452740684,120.983115480589,79.0582821050611,111.257777340808,97.1115581917535
"gene-MGAM",22.2529066864877,46.8282777673216,37.4232166615357,3.38136199797877,106.310615481008,83.5656570845307,47.4349692630367,46.3574072253366,13.5504499802447
"gene-SLC16A13",10.1149575847672,4.2571161606656,2.20136568597269,1.69068099898938,13.866602019262,7.4834916792117,9.03523224057841,6.95361108380049,15.8088583102855
"gene-LOC776173",105.195558881578,102.170787855974,112.269649984607,142.017203915108,97.0662141348337,97.2853918297521,56.4702015036151,97.3505551732069,93.7239456966924
"gene-LOC107050995",1345.28935877403,817.366302847796,624.087171973256,613.717202633146,607.049021732135,615.517190615163,831.241366133214,972.346616551435,829.965061289986
"gene-LOC121108905",141.60940618674,124.875407379524,108.967601455648,89.6060929464373,87.0514460098112,101.027137669358,182.963452871713,180.793888178813,150.184153947712
"gene-LOC121108903",179.034749250379,170.284646426624,132.081941158361,128.491755923193,70.8737436540056,81.6947841647277,123.105039277881,136.754351314743,146.796541452651
"gene-LOC107056305",2843.31457707805,3404.27388981226,2082.49193893016,3315.42543901818,2885.79395356418,3071.3497100098,1463.7076229737,3166.21091349049,2519.25449216049
"gene-LOC107051395",10.1149575847672,22.7046195235499,0,1.69068099898938,3.08146711539155,11.2252375188176,2.2588080601446,9.27148144506732,2.25840833004078
"gene-ACHE",423.816722801744,354.759680055467,99.0614558687708,112.430286432794,140.977120529163,218.892131616942,121.975635247809,234.10490648795,312.789553710648
"gene-CUNH17orf49",2285.98041415738,1671.62761242136,1463.90818117184,1009.33655639666,965.269573896402,987.820901655945,2495.98290645979,2426.81026824637,1606.85752682401
"gene-RNASEK",3213.52202468053,2036.32056351838,2091.29740167405,1587.54945805103,1468.31908048407,1381.95146342776,3350.94175722452,3017.86721036941,2311.48092579674
"gene-WRAP53",420.782235526314,227.046195235499,241.049542614009,345.744264293329,178.72509269271,191.452662126499,236.045442285111,340.726943106224,268.750591274853
"gene-LOC121108911",1173.33507983299,1441.74333974542,1039.04460377911,1132.75626932289,979.136175915664,1057.04319968865,1102.29833335057,1403.47050374707,1181.14755661133
"gene-AP4M1",421.79373128479,371.788144698129,549.240738650185,579.058242153864,501.508773029974,492.66320221477,830.111962103142,640.891154890279,652.680007381785
"gene-LOC107050649",1402.9446170072,1288.48715796146,2236.58753694825,1598.53888454446,1401.29717072431,1357.00649116372,1967.42182038595,1934.26281647717,1437.47690207096
"gene-LOC121108910",180.046245008855,204.341575711949,147.49150096017,84.5340499494692,130.191985625293,115.37049672118,176.187028691279,141.390092037277,105.015987346896
"gene-EIF5A",2915.13077592989,2782.73493035508,4335.5897185232,3307.81737452273,2774.86113741009,3110.63804132566,6314.49793213424,4431.76813074218,4189.34745222565
"gene-GPS2",425.839714318697,542.072791124754,598.77146658457,464.091934222586,383.642655866247,471.459975790337,685.548246253887,593.374812484309,572.506511665338
"gene-LOC101751749",681.748141213306,791.823605883802,563.549615609007,683.035123591711,393.65742399127,449.009500752702,411.103066946318,625.824997542044,604.124228285909
"gene-LOC107050721",4548.69642586979,4990.75917902031,4291.56240480375,5563.18582717457,5042.82093433827,4926.0083978411,3496.63487710385,5415.70409909995,4007.54558165736
"gene-TP53",557.33416292067,628.634153058288,558.046201394076,588.356987648306,570.071416347436,659.170892077231,586.160691607524,744.036385966653,660.584436536928
"gene-LOC121108916",44.5058133729755,65.2757811302059,57.2355078352898,60.8645159636178,69.3330100963098,67.3514251129053,49.6937773231813,50.9931479478703,74.5274748913457
"gene-OPN2SW",117.333507983299,218.531962914168,30.8191196036176,40.5763439757452,221.865632308191,295.597921328862,180.704644811568,274.667637810119,373.766578621749
"gene-MECP2",580.598565365635,564.777410648303,925.674270951514,843.649818495703,637.093326107202,723.404195657131,467.573268449933,825.161848610992,560.085265850113
"gene-FTSJ1",213.425605038587,194.408304670396,265.264565159709,241.767382855482,276.561673606391,205.796021178322,234.916038255039,264.237221184419,243.908099644404
"gene-PLP2",132.50594436045,151.83714306374,179.411303406774,103.976881437847,107.851349038704,127.219358546599,154.728352119905,163.409860469312,109.532804006978
"gene-GPKOW",757.61032309906,830.137651329793,857.431934686361,711.776700574531,663.28579658803,666.654383756442,1273.96774592156,883.108607642662,928.20582364676
"gene-WDR45",882.024301391696,891.156316299333,837.619643512607,713.46738157352,694.870834520794,655.429146237625,1227.66218068859,931.783885229266,966.598765257454
"gene-LOC107049486",1747.86467064776,1685.81799962358,2105.60627863287,1482.72723611369,1624.70353659019,1574.65137416746,2584.07642080543,1799.82633552369,1881.25413892397
"gene-HSD17B10",2656.18786175985,2572.71719976225,4430.24844302003,3231.73672956821,2320.34473788983,2198.27568076844,4914.03693484458,3235.7470243285,3211.45664531799
"gene-PFKFB1",37.4253430636385,11.3523097617749,28.6177539176449,28.7415769828195,9.24440134617464,16.2142319716254,27.1056967217352,23.1787036126683,20.325674970367
"gene-NSMCE3",1274.48465568066,1233.1446478728,1709.36045515779,1281.53619723395,1120.88366322367,1118.15838173555,1952.73956799501,1447.51004061114,1263.57946065782
"gene-ITIH6",14.160940618674,48.2473164875435,61.6382392072352,86.2247309484586,41.5998060577859,31.8048396366497,25.9762926916629,45.1984720447032,38.3929416106932
"gene-LOC107049485",829.426521950907,997.584220315973,1143.60947386281,1056.67562436836,844.321989617284,938.554581434468,1351.89662399654,1158.93518063342,1467.96541452651
"gene-LOC100859273",985.196868756321,1282.81100308057,917.96949105061,1121.76684282946,976.054708800272,946.038073113679,835.758982253503,1077.80971798908,1198.08561908663
"gene-MYLPF",307.494710576921,323.540828210586,228.942031341159,45.6483869727134,220.324898750496,215.774010083937,458.538036209354,67.2182404767381,6.77522499012234
"gene-QPRT",238.712999000505,68.1138585706497,656.00697441986,361.805733783728,210.310130625473,258.180462932804,197.645705262653,113.575647702075,99.3699665217943
"gene-FLNA",407.632790666116,607.34857225496,460.085428368291,865.628671482565,635.552592549506,725.275068576934,185.222260931857,461.256201892099,365.862149466606
"gene-LOC107049632",280.18432509805,282.388705324152,339.010315639794,289.106450827185,253.450670240955,241.342606654577,185.222260931857,322.183980216089,211.161178858813
"gene-LOC107049631",431.908688869558,478.21604871477,671.416534221669,393.083332265032,392.887057212422,399.743180531225,700.230498644827,579.467590316708,406.51349940734
"gene-OPN1LW",6.06897455086029,0,26.4163882316722,20.2881719878726,7.70366778847887,8.73074029241365,6.77642418043381,2.31787036126683,13.5504499802447
"gene-IKBKG",380.322405187245,317.864673329698,617.483074915338,535.945876679635,420.620261250946,376.669081186989,585.031287577452,541.222729355805,474.265749308564
"gene-SEPHS3",2679.45226420482,2667.79279401711,2692.27023394459,2894.44587026983,2298.77446808209,2437.74741450321,2486.94767421921,3153.46262650352,2427.78895479384
"gene-LOC107050985",523.954802890939,473.958932554104,570.153712666926,530.873833682667,547.730779760847,500.770318200583,677.642418043381,696.520043560683,551.05163252995
"gene-LOC112530990",187.126715318192,147.580026903074,96.8600901827982,170.758780897928,115.555016827183,200.807026725514,54.2113934434705,159.933054927411,115.17882483208
"gene-CUNH2orf68",72.8276946103235,65.2757811302059,63.8396048932079,54.1017919676603,44.6812731731774,54.8789389808858,42.9173531427475,67.2182404767381,60.977024911101
"gene-USP39",1760.00261974948,2173.9673193799,1510.13686057726,1512.314153596,1832.70256687912,1858.40043367091,2015.98619367906,2157.93730633942,2146.61711770376
"gene-LOC425940",72.8276946103235,116.361175058193,89.1553102818938,34.6589604792824,90.1329131252027,81.6947841647277,212.327957653593,100.827360715107,146.796541452651
"gene-MRPS24",416.736252492407,448.41623559011,802.397792537044,562.996772663465,318.931846443025,349.229611696546,876.417527336106,445.031109363231,512.658690919257
"gene-LOC112530174",46.5288048899289,97.9136716953089,57.2355078352898,64.2458779615966,60.0886087501352,71.7167952591121,38.3997370224582,53.3110183091371,38.3929416106932
"gene-LOC107049770",109.241541915485,107.846942736862,106.766235769675,191.0469528858,120.17721750027,172.120308621869,58.7290095637597,129.800740230942,135.504499802447
"gene-NDUFB11",2174.71588072494,2372.63274021096,3216.19526720609,1420.17203915108,2049.17563173538,1941.96609075544,4881.28421797249,3969.35299366945,2406.33407565845
"gene-LOC121108934",2.02299151695343,28.3807744044374,30.8191196036176,33.8136199797877,12.3258684615662,17.4614805848273,4.51761612028921,11.5893518063342,22.5840833004078
"gene-GPAA1",56.6437624746961,107.846942736862,68.2423362651532,67.6272399595754,63.1700758655267,71.0931709525112,56.4702015036151,88.0790737281395,45.1681666008156
"gene-LOC121108936",333.793600297316,425.71161606656,664.812437163751,649.221503611923,429.864662597121,452.127622285707,444.985187848487,370.859257802693,490.074607618849
"gene-LOC107050614",1733.70373002909,1549.59028248228,2780.3248613835,1893.56271886811,1881.23567394654,1831.58458848706,3394.98851439734,2640.05434148292,2594.91117121686
"gene-LOC121108937",139.586414669787,69.5328972908715,213.53247153935,153.851970908034,63.9404426443746,53.0080660610829,82.446494195278,98.5094903538403,98.2407623567739
"gene-LOC121108941",1509.15167164726,1941.24496926352,1521.14368900713,1829.31684090651,1546.89649192656,1608.32708672392,1935.79850754392,2052.47420490178,1874.47891393385
"gene-LOC101752139",12.1379491017206,12.7713484819968,2.20136568597269,11.8347669929257,15.4073355769577,19.3323535046302,13.5528483608676,28.9733795158354,32.7469207855913
"gene-LOC121112986",62.7127370255564,69.5328972908715,88.0546274389074,49.8750894701868,59.3182419712873,49.889944528078,111.810998977158,53.3110183091371,63.2354332411418
"gene-LOC112530071",69.7932073348934,80.8852070526465,45.1279965624401,16.9068099898938,60.0886087501352,109.134253655171,65.5054337441935,55.6288886704039,44.0389624357952
"gene-LOC107051217",2.02299151695343,5.67615488088747,6.60409705791806,20.2881719878726,1.54073355769577,6.23624306600975,18.0704644811568,28.9733795158354,9.03363332016312
"gene-TMEM147",494.621425895114,456.930467911441,768.276624404467,550.316665171045,349.74651759694,370.432838120979,510.49062159268,482.117035143501,422.322357717626
"gene-LOC124417583",20.2299151695343,15.6094259224405,15.4095598018088,21.978852986862,0,0,4.51761612028921,41.7216665028029,32.7469207855913
"gene-LOC121108943",161.839321356274,102.170787855974,39.6245823475083,69.3179209585647,9.24440134617464,14.9669833584234,63.2466256840489,177.317082636913,146.796541452651
"gene-LOC121108947",271.08086327176,218.531962914168,233.344762713105,305.167920317584,187.969494038884,248.202474027188,92.6111304659287,245.694258294284,184.060278898324
"gene-LOC121108952",165.885304390181,147.580026903074,95.7594073398118,135.254479919151,127.110518509901,138.444596065417,106.163978826796,134.436480953476,83.5611082115088
"gene-LOC121108959",56.6437624746961,87.9804006537558,36.3225338185493,42.2670249747346,85.5107124521154,88.5546515373385,42.9173531427475,69.5361108380049,74.5274748913457
"gene-LOC112529982",34.3908557882083,28.3807744044374,35.221850975563,57.483153965639,35.4368718270028,53.6316903676839,27.1056967217352,41.7216665028029,40.651349940734
"gene-LOC107051050",2854.44103042129,3235.40828210586,2404.99201192516,3337.40429200504,2901.20128914114,3082.57494752862,2448.54793719675,3601.97054140865,3310.82661183978
"gene-LOC121108960",1820.69236525809,2125.72000289236,1734.67616054648,2544.47490347902,2198.62678683187,2258.76723850873,1540.50709701862,2818.53035930047,1949.00638882519
"gene-LOC112530163",58.6667539916495,70.9519360110934,49.5307279343854,32.968279480293,57.0071416347436,56.1261875940878,16.9410604510845,56.7878238510373,54.2017999209787
"gene-LOC121108963",1004.41528816738,1140.90713105838,943.285196439296,842.804477996208,1157.09090182953,1192.99329852767,863.994083005311,1326.98078182526,1065.96873177925
"gene-FLNC-2",468.322536174719,613.024727135847,343.413047011739,486.916127708943,446.812731731774,485.179710535559,363.668097683281,479.799164782234,578.15253249044
"gene-POLD1",989.242851790228,1254.43022867613,1199.74429885511,1200.38350928246,1097.00229307939,1088.8480393253,1243.4738371096,1406.94730928897,1227.44492737716
"gene-LOC121108967",19.2184194110576,17.0284646426624,26.4163882316722,20.2881719878726,16.9480691346535,32.4284639432507,11.294040300723,19.7018980707681,9.03363332016312
