ENTREZ_ID,GENE_SYM
101751586,SLC35E4
101751597,WDR54
101751605,NA
101751614,NA
101751615,NA
101751621,VSTM2B
101751638,ARSJ
101751641,ZBTB44
101751647,GIMAP7L5
101751649,C8orf59
101751661,MORN2
101751663,TDRD15
101751667,BTN3A3
101751669,HJV
101751678,NA
101751681,RDH8
101751687,SHARPIN
101751691,NA
101751695,MAMDC4
101751709,NA
101751715,SPINT4
101751752,NA
101751757,C22orf39
101751768,SLC10A1
101751782,NA
101751808,CCDC33
101751823,MTDH
101751827,CDKN1C
101751828,ZFP36L1
101751830,LRRC18
101751836,RNF186
101751844,GIMAP8
101751855,NA
101751860,SLC30A3
101751863,C1orf228
101751878,NA
101751887,NA
101751906,NEURL2
101751912,NA
101751913,C11orf97
101751928,IL26
101751930,CCDC169
101751943,RAPGEF6
101751947,ZSWIM1
101751955,NA
101751988,NUP107
101751992,NA
101751993,IQCF6
101752009,KPTN
101752020,NA
101752023,CREBZF
101752024,VTCN1
101752029,THBD
101752037,BTBD6
101752041,LRRC19
101752044,SSH3
101752060,FAM227B
101752063,RAD51AP2
101752065,NA
101752091,BTN3A2
101752092,CLN5
101752127,ANKRD61
101752139,CACNA1F
101752140,DHX34
101752154,EHBP1L1
101752158,NA
101752179,FOXA1
101752182,PMS2
101752206,SKAP1
101752216,LCN15
101752218,ARPC5L
101752225,MINAR2
101752246,CBX7
101752250,NA
102465312,gga-mir-6542
102465313,gga-mir-6544
102465314,gga-mir-6547
102465315,gga-mir-124c
102465317,gga-mir-6550
102465319,gga-mir-6552
102465321,gga-mir-222b
102465322,gga-mir-6555
102465323,gga-mir-6559
102465324,gga-mir-6561
102465325,gga-mir-3064
102465327,gga-mir-6566
102465330,gga-mir-6570
102465334,gga-mir-6576
102465335,gga-mir-6578
102465336,gga-mir-6579-2
102465337,gga-mir-6580
102465338,gga-mir-6583
102465339,gga-mir-365b
102465340,gga-mir-6584
102465342,gga-mir-6588
102465343,gga-mir-6589
102465345,gga-mir-6592
102465346,gga-mir-6594
102465347,gga-mir-6596
102465348,gga-mir-6597
102465351,gga-mir-6604
102465352,gga-mir-6605
102465353,gga-mir-6607
102465355,gga-mir-6609
102465357,gga-mir-6613
102465358,gga-mir-6614
102465359,gga-mir-6616
102465360,gga-mir-6618
102465361,gga-mir-6619
102465362,gga-mir-4732
102465363,gga-mir-6623
102465365,gga-mir-6626
102465366,gga-mir-6627
102465368,gga-mir-6630
102465370,gga-mir-6634
102465371,gga-mir-6635-1
102465372,gga-mir-6635-1
102465373,gga-mir-6639
102465374,gga-mir-6640
102465375,gga-mir-6641
102465376,gga-mir-6643
102465377,gga-mir-6646-1
102465379,gga-mir-6649
102465380,gga-mir-6650
102465381,gga-mir-6651
102465382,gga-mir-6653
102465383,gga-mir-6654
102465385,gga-mir-6657
102465386,gga-mir-6658
102465387,gga-mir-6660
102465389,gga-mir-6663
102465390,gga-mir-6664
102465392,gga-mir-6670
102465393,gga-mir-6671
102465397,gga-mir-6677
102465398,gga-mir-6679
102465400,gga-mir-6681
102465401,gga-mir-6683
102465403,gga-mir-6685
102465405,gga-mir-6690
102465407,gga-mir-6693
102465409,gga-mir-6695
102465410,gga-mir-6698
102465411,gga-mir-6516
102465413,gga-mir-6701
102465414,gga-mir-6703
102465415,gga-mir-6704
102465416,gga-mir-6706
102465417,gga-mir-6708
102465420,gga-mir-6713
102465422,gga-mir-6543
102465425,gga-mir-6563
102465426,gga-mir-6599
102465677,gga-mir-6646-1
102465717,gga-mir-7437
102465719,gga-mir-7441
102465721,gga-mir-7443
102465722,gga-mir-7445-2
102465723,gga-mir-7446
102465724,gga-mir-7448
102465725,gga-mir-7449
102465726,gga-mir-7450
102465727,gga-mir-7451
102465729,gga-mir-7456
102465730,gga-mir-7457
102465731,gga-mir-7459
102465732,gga-mir-7460
102465733,gga-mir-7461
102465734,gga-mir-7464
102465735,gga-mir-7465
102465736,gga-mir-7466
102465738,gga-mir-7470
102465739,gga-mir-7471
102465741,gga-mir-7475
102465742,gga-mir-7476
102465743,gga-mir-7478
102465744,gga-mir-7479-1
102465745,gga-mir-7479-1
102465746,gga-mir-7480-1
102465748,gga-mir-7483
102465969,gga-mir-6556
102465972,gga-mir-6665
102465973,gga-mir-6707
102465988,gga-mir-7474
102466173,gga-mir-6546
102466176,gga-mir-6575
102466181,gga-mir-6637-1
102466182,gga-mir-3524b
102466183,gga-mir-6659
102466184,gga-mir-6667
102466186,gga-mir-6689
102466187,gga-mir-6696
102466230,gga-mir-7440
102466231,gga-mir-7447
102466232,gga-mir-7454
102466233,gga-mir-7469
102466234,gga-mir-7480-1
102466269,gga-mir-6579-2
102466273,gga-mir-7452
102466678,gga-mir-6545
102466682,gga-mir-6564
102466685,gga-mir-6577
102466686,gga-mir-6581
102466688,gga-mir-6585
102466689,gga-mir-6590
102466690,gga-mir-6595
102466691,gga-mir-6601
102466692,gga-mir-6606
102466693,gga-mir-6611
102466695,gga-mir-6620
102466696,gga-mir-6625
102466697,gga-mir-6628
102466699,gga-mir-6637-1
102466700,gga-mir-6642
102466701,gga-mir-6648-1
102466703,gga-mir-6656
102466705,gga-mir-6666
102466706,gga-mir-6669
102466707,gga-mir-6673
102466711,gga-mir-6692
102466712,gga-mir-6697
102466713,gga-mir-6700
102466714,gga-mir-6705
102466715,gga-mir-6710
102466716,gga-mir-6711
102466717,gga-mir-6622
102466825,gga-mir-7439
102466826,gga-mir-7444
102466827,gga-mir-7445-2
102466829,MIR7458-1
102466830,gga-mir-7463
102466832,gga-mir-7472
102466833,gga-mir-7477
102466834,gga-mir-7479-1
102466835,gga-mir-7482-1
102466909,gga-mir-6600
102466910,gga-mir-6686
102466978,gga-mir-6617
102466979,gga-mir-6647
102466980,gga-mir-6674
102466997,gga-mir-7462
102723171,Metazoa_SRP
102725543,EGR3
103875463,CRX
104795944,gga-mir-7458-1
104795945,gga-mir-7480-1
104795946,gga-mir-7482-1
104795947,gga-mir-7482-1
104795948,gga-mir-7482-1
104796596,gga-mir-7482-1
104797309,gga-mir-6635-1
104797310,gga-mir-7482-1
105667218,HYAL6
105694155,PIGBOS1
106182184,DMB1
106780806,OVODB1
107048987,NA
107048988,DOCK3
107048990,ZNF217
107048993,HPS5
107048995,ERP27
107048996,MANF
107049003,RBM44
107049004,EEF1D
107049007,AARSD1
107049011,GOLIM4
107049013,FGD4
107049014,NA
107049018,NA
107049022,LRRC70
107049024,EDPE
107049026,NA
107049027,P2RY13
107049029,BHLHA15
107049030,UNC93A
107049032,RAB33A
107049033,RSPH4A
107049034,MUC1
107049037,NA
107049042,NA
107049046,RPL17
107049048,CMC4
107049049,THUMPD1
107049056,NEU2
107049058,CYP2AC2
107049063,POLR2J
107049066,NA
107049069,NA
107049075,DNAJB1
107049081,NKAIN1
107049082,NKAIN3
107049084,BPIFB6
107049090,NA
107049095,NA
107049101,B4GALT3
107049116,NA
107049124,NA
107049127,NA
107049128,NA
107049146,NA
107049147,NA
107049158,NA
107049168,NA
107049174,NA
107049176,NA
107049200,NA
107049207,SNRPD2
107049208,YIF1B
107049210,NA
107049240,NA
107049243,NA
107049244,NA
107049246,GDF11
107049247,INHBE
107049248,INPP1
107049249,CD63
107049250,INHBC
107049267,NA
107049269,NA
107049270,ANKRD13D
107049387,NA
107049411,NA
107049450,EML3
107049451,TMEM223
107049457,NA
107049459,NA
107049462,SAE1
107049465,UBE2M
107049468,NA
107049478,NA
107049485,GNL3L
107049486,NAA10
107049489,NA
107049491,MOGS
107049492,CCDC142
107049493,INO80B
107049494,WBP1
107049500,PEX19
107049501,PEA15
107049506,FKBP11
107049507,ARF3
107049508,BIN3
107049514,NA
107049541,GEMIN7
107049542,MAT2L2
107049543,PURB
107049545,COX5B
107049570,NA
107049580,BOLA1
107049645,NA
107049648,NA
107049666,ITGB7
107049672,ENTREP3
107049673,NA
107049692,NA
107049717,NA
107049738,NA
107049761,GR42L5
107049808,NA
107049831,MRI1
107049847,NA
107049849,TRPT1
107049850,SCYL1
107049856,NA
107049861,TNS2
107049895,LETMD1
107049906,SKA1
107049913,VARS2
107049953,SEMA4C
107049971,NA
107049973,NA
107049986,NA
107049989,PLD3
107049991,EHD2
107049993,GLTSCR2
107050008,NA
107050024,NA
107050025,NA
107050028,ADCY6
107050029,CACNB3
107050103,SYVN1
107050133,NPM2
107050135,NA
107050147,PDK2
107050163,TECR
107050168,NA
107050177,DRAP1
107050199,EBF4
107050229,NA
107050230,NA
107050327,ATP5SL
107050335,MAST1
107050361,PRODH2
107050363,METTL3
107050418,NA
107050437,EPPK1
107050463,NA
107050474,TRIM28
107050476,NA
107050492,GSTM3
107050503,NA
107050509,NA
107050538,MHCY11
107050559,NA
107050560,NA
107050579,NA
107050614,PFDN6
107050638,SORBS3
107050649,AP1S1
107050651,NA
107050652,NA
107050662,PSMD8
107050670,ARHGAP33L6
107050692,NA
107050713,HGH1
107050717,CALU
107050721,NA
107050724,VAV1
107050739,GPKOW
107050760,STAC3
107050768,NA
107050773,CASQ1
107050775,EPS8L3
107050786,NA
107050879,KIF5A
107050924,TMBIM6
107050955,NA
107050964,FDX2
107050968,RBM8A
107050985,NA
107050992,RAVER1
107050995,NEURL4
107051027,SOX21
107051057,MAZ
107051159,NA
107051160,NA
107051197,PPAN
107051217,NA
107051238,PPOX
107051250,STRN4
107051255,NA
107051263,FSD1
107051270,ZIC5
107051294,QPRT
107051303,NA
107051305,SCN1B
107051325,NA
107051359,NA
107051366,FRMD8
107051372,NA
107051391,FIS1
107051449,ARRB1
107051471,FERMT3
107051485,RNASEK
107051508,NA
107051510,ENS-1
107051549,DAZAP2
107051565,LIX1L
107051576,GP1BB
107051594,NA
107051715,ADAD1
107051779,NA
107051813,PTGDR
107051826,NA
107051846,IRS1
107051857,HES6
107051859,PTTG1IP
107051861,MTERF4
107051871,KCTD12
107051882,SFT2D3
107051902,NA
107051909,NA
107051951,NA
107051963,CHST7
107051965,NA
107051987,POU3F3
107052097,TMEM255A
107052104,NA
107052160,EXOSC6
107052162,SLC38A7
107052183,C9orf142
107052190,AKNA
107052203,IER5L
107052208,GSX1
107052239,NA
107052288,NA
107052306,NA
107052333,TAL2
107052389,NA
107052436,NA
107052452,IL18BP
107052453,LRRC51
107052460,TAF10
107052461,TIMM10B
107052467,ART1
107052471,LIPT2
107052489,NA
107052490,NA
107052491,ZNF467
107052518,MIOX
107052552,NA
107052569,UMAD1
107052576,FAM237B
107052623,PTF1A
107052626,FOXQ1
107052649,MRPL36
107052660,NA
107052700,NA
107052707,CEBPD
107052718,NA
107052736,NA
107052739,RRS1
107052761,GDF6
107052797,PHLDA1
107052803,NA
107052804,NA
107052805,NA
107052806,NA
107052807,NA
107052810,NA
107052811,NA
107052814,NA
107052820,NA
107052823,NA
107052849,MEA1
107052850,NA
107052856,NKX2-4
107052930,ZFP36L2
107052934,NA
107052956,HLX
107053055,FMN2
107053098,PRDM13
107053103,POU3F2
107053109,RRAGD
107053152,DNAJC5G
107053153,TRIM54
107053155,ABHD1
107053156,KHK
107053157,CGREF1
107053171,ADGRF4
107053172,IMP3
107053190,DPYSL5
107053202,TMEM192
107053203,C4H4ORF46
107053233,NA
107053246,EXOC1L
107053306,NA
107053324,NA
107053338,TMEM132A
107053339,TMEM109
107053356,INAFM2
107053360,CDK2AP2
107053361,NA
107053365,NA
107053378,C11orf16
107053416,MUC5ACL
107053424,NA
107053589,NA
107053590,INSM2
107053596,NA
107053634,ADO
107053650,DDIT4
107053660,NA
107053676,TLL2
107053684,CBX6
107053698,NKX2-3
107053700,VENTX
107053766,NA
107053781,FMC1
107053847,DLX2
107053871,C1QL2
107053919,NA
107053928,NA
107053953,NA
107053959,BARHL2
107053969,PKDREJ
107053973,SPX
107054005,BSND
107054041,DMRTA2
107054133,SLITRK3
107054143,RAP2B
107054146,SERP1
107054158,NA
107054176,ONECUT1
107054196,MEX3B
107054222,SERF2
107054237,SKOR1
107054265,IRX6
107054267,DPEP2
107054297,NA
107054309,NA
107054331,CDH15
107054341,NA
107054353,NA
107054381,CELSR3
107054424,NDUFAF3
107054425,NA
107054427,JAGN1
107054440,H1-10
107054443,PDE12
107054473,NA
107054494,TLX3
107054513,PRR7
107054521,EIF4E1B
107054548,POU4F3
107054567,PRSS2
107054610,PLD6
107054618,BRICD5
107054634,NA
107054745,UBALD2
107054771,NAA38
107054772,NA
107054794,CRK
107054802,SGK494
107054804,TUSC5
107054826,B4GALT5
107054848,NA
107054849,NA
107054855,CRH2
107054877,NA
107054909,RSG1
107054933,SLC25A34
107054940,NA
107054975,DGUOK
107054979,HHLA2
107054980,BOLA3
107054982,ZMIZ2
107054985,ADD2
107054995,NA
107054997,TRNP1
107055037,NA
107055040,ROBO4
107055082,NA
107055091,NA
107055097,NA
107055098,NA
107055104,NA
107055114,PIAS3
107055115,NA
107055124,NA
107055126,NA
107055128,EDMTF4
107055131,EDCH5
107055133,LORL
107055134,NA
107055135,S100A14
107055136,SMAD4
107055138,HAX1
107055140,RPS27
107055142,CIART
107055156,PSRC1
107055179,NA
107055197,IL19
107055200,NA
107055209,STRIP1
107055259,NA
107055264,NA
107055265,NA
107055266,NA
107055267,NA
107055268,NA
107055269,NA
107055270,NA
107055272,NA
107055273,NA
107055275,CDK5R1
107055286,HOXB9
107055290,GPR179
107055299,TCAP
107055300,RAPGEFL1
107055301,NR1D1
107055304,RUNDC1
107055308,NAGLU
107055314,TNS4
107055321,STAP2
107055326,POLE4
107055327,NA
107055329,NA
107055331,NA
107055336,SHD
107055352,MIDN
107055358,NA
107055361,NA
107055367,ISYNA1
107055368,SSBP4
107055370,JUND
107055371,RAB3A
107055375,TPM4
107055376,TINCR
107055382,GADD45GIP1
107055386,NA
107055388,MAP4K1
107055391,MED29
107055393,TESPA1
107055398,GRASP
107055399,ESYT1
107055400,RBMS2
107055401,APOF
107055402,NABP2
107055404,SUOX
107055406,LMBR1L
107055407,DHH
107055409,NPFF
107055413,TARBP2
107055416,COPZ1
107055419,NA
107055421,SMAGP
107055444,NA
107055485,NA
107055489,NA
107055494,NA
107055508,NA
107055605,NA
107055627,PWP2
107055859,NA
107055873,NA
107055878,NA
107055879,ABCB8
107055886,NA
107055991,ATG9B
107056139,NA
107056251,NA
107056257,NA
107056270,NA
107056271,RTKN
107056274,NA
107056275,NA
107056276,C4H2orf81
107056277,NA
107056278,NA
107056280,NA
107056305,POLR2A
107056377,GSX2
107056411,STX3
107056412,MS4A4A
107056441,CORO1B
107056693,LRRC8B
107056776,NA
107056801,HDDC3
107057078,NA
107057099,ZNFY2
107057116,ZNFY4
107057117,MHCY2B7
107057129,NA
107057170,NOS3
107057175,NA
107057183,NA
107057188,NA
107057195,NA
107057197,NA
107057249,NA
107057280,NA
107057295,NA
107057310,NDRG3
107057318,FITM2
107057363,HES5A
107057371,ANKRD39
107057377,POLD2
107057394,ADAM32L2
107057413,NA
107057452,PCP4L1
107057454,UFC1
107057524,NA
107057535,NA
107057537,NA
107057539,NA
107057545,NA
107057554,NA
107057555,NA
107057556,NA
107057564,SOCS7
107057587,ARX
107057619,ACP5
107057620,ELOF1
107057621,OLFM2
107057622,UBL5
107057625,AKAP8
107057641,OPA3
107057642,VASP
107057643,SLC8A2
109648311,CXCL13
110224118,MHM2
110224120,FAM83DL
110224121,EDCH3
110224122,NKX2-3
110224123,EDYM1
110224124,EDBETA
110224125,KCTD12A
110231148,MAT2A
112529916,NA
112529918,NA
112529919,CTRB1
112529920,TIAL1
112529926,POLR2K
112529928,ZMYND10
112529929,KRT75
112529931,KRT3
112529939,NA
112529946,NA
112529948,NA
112529952,NA
112529956,CCDC180
112529959,RPRML
112529965,CYB5RL
112529973,NA
112529981,TMEM203
112529982,NA
112530002,U4
112530003,SNORA65
112530004,NA
112530005,SNORD90
112530006,NA
112530007,SNORD36
112530008,SNORD36
112530009,SNORD24
112530026,GPR142
112530043,U6
112530044,SNORA50C
112530046,NA
112530047,SNORD104
112530071,NA
112530081,NA
112530082,NA
112530086,NA
112530089,U3
112530090,NA
112530091,SNORD7
112530092,NA
112530093,NA
112530094,NA
112530095,NA
112530096,NA
112530097,U3
112530098,U3
112530099,SNORD42
112530100,SNORD4A
112530134,U1
112530140,NA
112530176,MRPS24
112530192,NA
112530201,AHDC1
112530206,ZBTB8A
112530229,NA
112530230,NA
112530231,NA
112530232,NA
112530233,NA
112530234,NA
112530235,NA
112530236,NA
112530237,SNORA73
112530238,NA
112530239,NA
112530240,NA
112530276,SNORD14
112530277,SNORD14
112530278,SNORD14
112530285,ACIN1
112530287,NA
112530289,NA
112530294,PSME1
112530296,PEX11B
112530307,DCAF11
112530310,NA
112530314,NA
112530315,NA
112530327,AMPD2
112530337,PLP2
112530339,SCARNA2
112530353,NA
112530395,FAM117A
112530406,NA
112530425,B3GNT3
112530458,NA
112530462,U6
112530463,U6
112530464,U6
112530472,TGFB1
112530482,NA
112530496,U6
112530497,SNORD58
112530498,SNORD58
112530499,SNORD58
112530500,NA
112530501,SNORD58
112530502,SNORD58
112530503,SNORD58
112530504,SNORD58
112530507,NA
112530578,NA
112530582,NA
112530621,NA
112530638,NA
112530643,NA
112530649,NA
112530661,NA
112530700,SLC5A3
112530779,U1
112530781,U6
112530782,SNORD58
112530783,SNORD58
112530784,SNORD58
112530785,SNORD58
112530786,SNORA66
112530787,SCARNA8
112530788,NA
112530789,U1
112530790,NA
112530791,SNORD72
112530792,NA
112530793,NA
112530794,NA
112530795,U1
112530803,NA
112530804,NA
112530806,NA
112530813,NA
112530829,NA
112530840,NA
112530841,NA
112530854,NA
112530875,NA
112530880,NA
112530888,OR14J1L16
112530906,NA
112530908,FLRT1
112530946,SSSCA1
112530962,SNORD59A
112530966,NA
112530983,NANOS3
112530986,GIPC1
112530990,NA
112530992,MECP2
112530997,DCAF15
112531012,NA
112531026,NA
112531052,NA
112531056,NA
112531072,NA
112531075,NA
112531104,NA
112531107,NA
112531119,NA
112531125,NA
112531126,NA
112531128,NA
112531135,NA
112531156,CUNH17orf49
112531163,NA
112531175,NA
112531206,TMEM147
112531211,NA
112531231,FFAR2L
112531260,NA
112531323,NA
112531328,NA
112531339,NA
112531347,NA
112531359,OXA1L
112531362,REC8
112531388,NA
112531412,NA
112531415,NA
112531447,NA
112531456,NA
112531461,NA
112531505,NA
112531517,NA
112531573,TMEM272
112531610,U2
112531612,U12
112531614,U6
112531616,U6
112531617,U7
112531618,U7
112531619,SNORD15
112531620,SNORD15
112531621,SNORD15
112531622,SNORD102
112531623,NA
112531624,NA
112531625,NA
112531626,SNORA31
112531627,NA
112531628,NA
112531629,NA
112531631,NA
112531632,NA
112531633,NA
112531634,SNORA27
112531635,NA
112531636,NA
112531637,NA
112531638,SNORA53
112531639,NA
112531640,SNORD89
112531641,U1
112531642,NA
112531643,NA
112531644,NA
112531645,SCARNA10
112531646,U2
112531766,NA
112531784,NA
112531806,ADCK5
112531811,CPSF1
112531814,NA
112531842,TTR
112531908,NA
112531980,5S_rRNA
112531981,U6
112531982,U6
112531983,U6
112531984,U6
112531985,U6
112531986,SNORA62
112531987,SNORA62
112531988,SNORA72
112531989,NA
112531990,NA
112531991,U1
112531992,NA
112531993,NA
112531994,NA
112531995,NA
112531996,SNORD123
112531997,SNORD54
112531999,U1
112532000,U5
112532074,NA
112532089,ARHGEF2
112532114,SMIM28
112532134,NA
112532140,NA
112532220,U1
112532221,U1
112532222,U1
112532223,U1
112532224,U1
112532225,U1
112532226,U1
112532228,U2
112532230,U6
112532231,U1
112532232,SNORD101
112532233,NA
112532234,NA
112532235,SNORD53
112532236,NA
112532237,NA
112532238,NA
112532239,NA
112532240,NA
112532241,NA
112532242,U1
112532243,NA
112532244,U1
112532245,U1
112532300,RIPPLY1
112532301,NA
112532352,NA
112532442,C4H4orf54
112532447,U1
112532448,SNORD61
112532449,SNORD57
112532450,NA
112532451,NA
112532452,NA
112532453,NA
112532454,NA
112532455,NA
112532456,NA
112532457,NA
112532458,SNORD73
112532459,NA
112532460,NA
112532461,NA
112532462,NA
112532463,SNORD83
112532464,SNORD83
112532465,NA
112532477,NA
112532567,POLD4
112532587,NA
112532590,NA
112532591,SNORA28
112532592,SNORA52
112532593,NA
112532594,NA
112532595,NA
112532596,SNORD127
112532597,SNORD97
112532598,U6
112532599,NA
112532600,SNORA23
112532601,NA
112532644,NA
112532681,NA
112532694,NA
112532706,NA
112532733,5S_rRNA
112532734,SNORD98
112532735,SNORA74
112532736,SNORA19
112532737,NA
112532738,NA
112532752,FOLR3
112532760,NA
112532789,ZNF804A
112532795,IFNL3
112532818,NA
112532843,U1
112532844,NA
112532845,NA
112532846,SNORD11B
112532847,NA
112532848,NA
112532849,NA
112532850,NA
112532872,NA
112532885,NA
112532887,ADM2
112532918,NA
112532941,U5
112532942,U5
112532943,U5
112532944,SNORD21
112532945,SNORD24
112532946,SNORD81
112532947,SNORD79
112532948,SNORD39
112532949,NA
112532950,NA
112532951,NA
112532952,U5
112532953,NA
112532954,NA
112532955,NA
112532956,NA
112532957,NA
112532958,SCARNA3
112532959,NA
112532960,NA
112532963,NA
112532964,U5
112532965,U5
112533016,NA
112533035,5S_rRNA
112533036,5S_rRNA
112533041,5S_rRNA
112533043,5S_rRNA
112533046,5S_rRNA
112533047,5S_rRNA
112533050,5S_rRNA
112533051,5S_rRNA
112533053,5S_rRNA
112533056,5S_rRNA
112533058,5S_rRNA
112533061,5S_rRNA
112533062,5S_rRNA
112533064,5S_rRNA
112533065,5S_rRNA
112533069,5S_rRNA
112533073,5S_rRNA
112533074,5S_rRNA
112533075,5S_rRNA
112533079,5S_rRNA
112533084,5S_rRNA
112533087,SNORA75
112533088,SNORA63
112533089,SNORD82
112533090,NA
112533092,NA
112533093,NA
112533094,NA
112533095,NA
112533096,SCARNA7
112533097,NA
112533099,5S_rRNA
112533100,5S_rRNA
112533102,5S_rRNA
112533108,5S_rRNA
112533110,5S_rRNA
112533114,5S_rRNA
112533116,5S_rRNA
112533119,5S_rRNA
112533124,5S_rRNA
112533137,5S_rRNA
112533138,5S_rRNA
112533192,NA
112533198,NA
112533226,SNORA71
112533227,SNORD16
112533228,SCARNA14
112533229,SNORD18
112533230,SNORD18
112533231,SNORD18
112533232,SNORD16
112533299,NA
112533303,NA
112533304,PKD1L2
112533305,U6
112533306,NA
112533307,NA
112533308,NA
112533309,SNORA50A
112533310,SNORD71
112533338,NA
112533340,AMIGO3
112533344,RPP14
112533358,NA
112533386,SNORA84
112533387,NA
112533388,SNORD19
112533389,NA
112533425,NA
112533438,SNORD63
112533458,LIPE
112533469,NA
112533475,DNASE1L2
112533478,NA
112533497,NA
112533511,NA
112533523,U4
112533524,U4
112533525,U6
112533526,NA
112533527,SNORD125
112533538,NA
112533553,NA
112533554,NA
112533555,NA
112533598,5_8S_rRNA
112533599,NA
112533600,5_8S_rRNA
112533601,NA
112533602,NA
112533603,NA
113219448,SEPHS3
114482194,gga-mir-12261
114482198,gga-mir-12262
114482209,gga-mir-12265
114482214,gga-mir-12266-1
114482230,gga-mir-12248
114482242,gga-mir-12251
114482257,gga-mir-12254
114482263,gga-mir-12255
114482273,gga-mir-12257
114482287,gga-mir-12260
114482292,gga-mir-148b
114482296,gga-mir-12267
114482302,gga-mir-12268
114482307,gga-mir-12269
114482347,gga-mir-12277
114482353,gga-mir-12279
114482374,gga-mir-12282
114482397,gga-mir-12288
114482458,gga-mir-19b-2
114482463,gga-mir-12295
114482466,gga-mir-33-2
114482470,gga-mir-92-2
114482472,gga-mir-96
114482474,gga-mir-125b-1
114482482,gga-mir-190b
114482509,gga-mir-210a
114482517,gga-mir-363
114482585,gga-mir-143
114482589,gga-mir-449d
114482650,gga-mir-9-4
114482957,gga-mir-12208
114482961,gga-mir-12210
114482969,gga-mir-12212
114482973,gga-mir-12213
114482978,gga-mir-2984
114482982,gga-mir-12214
114483003,gga-mir-12217
114483010,gga-mir-12218
114483016,gga-mir-12220
114483027,gga-mir-191
114483030,gga-mir-425
114483071,gga-mir-12224
114483073,gga-mir-12225
114483076,gga-mir-12226
114483092,gga-mir-12231
114483098,gga-mir-12232
114483118,gga-mir-2184b
114483128,gga-mir-132b
114483133,gga-mir-132c
114483138,gga-mir-132c
114483142,gga-mir-12235
114483147,gga-mir-12236
114483157,gga-mir-10585
114483162,gga-mir-12238
114483166,gga-mir-12239
114483170,gga-mir-12240
114483177,gga-mir-12242
114483197,gga-mir-12246
114483203,gga-mir-12259
114483241,gga-mir-12228
114483251,gga-mir-12247-1
114483253,gga-mir-12249
114483254,gga-mir-12250
114483259,gga-mir-12256
114483271,gga-mir-12276
114483276,gga-mir-12281
114483280,gga-mir-12287
114483299,gga-mir-338
114483374,gga-mir-12211
114483391,gga-mir-12223
114483429,gga-mir-12263
114483430,gga-mir-12264
