NAME	ENTREZ_ID
gga-mir-6648-1	102466701
gga-mir-6673	102466707
gga-mir-7476	102465742
gga-mir-454	100315696
gga-mir-1764	100315992
gga-mir-1625	100315964
gga-mir-1673	100315943
gga-mir-6650	102465380
gga-mir-12228	114483241
gga-mir-1640	100315967
gga-mir-301a	777844
gga-mir-6635-1	102465371
gga-mir-6635-1	102465372
gga-mir-6635-1	104797309
gga-mir-1729	100315925
gga-mir-762	100315862
PLA2G1B	NA
CLTCL1	416765
LIMK2	396010
MLEC	416971
SEPTIN2L	416777
RILPL1	416822
ORAI1	416845
CLIP1	395784
GSTT1	396322
CFTII	427782
Pou5f3	427781
ASS1	417185
URM1	417221
SLC27A4	417220
MAPKAP1	395627
PBX3	417093
UBAC1	427754
CAMSAP1	417127
KCNT1	395248
B3GNT10	417126
PSMD5	417125
CUTAL	417124
PHF19	772213
DDR2L	417256
TUBB4B	417255
ENTPD2L	427773
NELFB	417254
GSL	417253
GLE1	417212
PRDM12	417183
EXOSC2	417182
ABL1	417181
PPP1R26	NA
FCN3	427762
C9orf116	772106
LAMC3	417180
MRPS2	417140
FAM69B	417139
C9ORF58	417179
TRAF1	417123
CNTRL	417121
RAB14	417119
GSN	395774
STOM	417118
DAB2IP	417117
TTLL11	417115
OLFML2A	417098
RPL35	374133
SCAI	427751
MVB12B	417092
UAP1L1	417295
SAPCD2	770416
LCN15	101752216
ZMYND19	395088
DPH7	417262
PNPLA7	427774
NSMF	417260
ANAPC2	417258
SSNA1	771190
TOR4A	417257
NDUFA8	417112
MORN5	772256
LHX6	772259
RGS3	395110
CDK5RAP2	771445
POLE3	417275
HDHD3	101747936
HDHD3	417273
BSPRY	417272
WDR31	417271
PRPF4	417270
CDC26	417269
SLC31A1	417268
PPP6C	772354
RABEPK	772357
FKBP15	417267
HSPA5	396487
GAPVD1	417095
LRSAM1	417265
RPL12	417264
ENTPD2	395797
TMEM141	417294
C9orf142	107052183
CLIC3	417293
ABCA2	426955
IER5L	107052203
NTMT1	425539
ASB6	417194
PRRX2	396314
PRF1	101750363
CCDC189	101750428
ANKMY1	417300
FCN2	417298
DPP7	417297
MAN1B1	417296
COL27A1	417231
ORM1	395220
SLC25A25	417230
NAIF1	417229
FAM102A	417228
DPM2	771539
ST6GALNAC4	395182
ST6GALNAC6	425243
AK1	396002
ENG	771557
FPGS	417227
CDK9	417226
TOR2A	417224
CERCAM	427768
GOLGA1	417097
ARPC5L	101752218
NOTCH1	395655
COQ4	417219
TRUB2	417218
SWI5	NA
GOLGA2	427766
SEC16A	417136
DNM1	417217
INPP5E	417135
NUP214	427760
PMPCA	417134
FAM78A	771980
SDCCAG3	772136
SNAPC4	417133
CIZ1	417216
PRRC2B	417177
CARD9	427756
BBLN	417215
PTGES2	417214
DNLZ	772152
POMT1	417175
ODF2	417213
GPSM1	417132
BRINP1	395098
UCK1	771901
QSOX2	417129
LHX3	373940
PRRT1B	100857402
C9orf69	100859101
RAPGEF1	417173
NACC2	417128
STRBP	417105
CRB2	417104
DENND1A	417102
RBM18	417111
MRRF	417110
PTGS1	427752
PDCL	772371
ZBTB26	417107
LHX2	395705
RXRA	417143
GPR21	772385
RABGAP1	417106
COL5A1	395568
MED27	417172
PSMB7	378915
OLFM1	395535
PTGDS	374110
C8G	770691
FBXW5	417289
TRAF2	417287
EDF1	417286
MAMDC4	101751695
PHPT1	770750
AJM1	427779
AMBP	770795
NRARP	431400
EXD3	417283
NOXA1	417282
ENTPD8	374095
PTGES	417193
TOR1B	417191
TOR1A	417190
ENTPD8L1	417281
C9orf78	417189
ENTPD8L2	427778
USP20	417188
NDOR1	417280
RNF224	NA
FNBP1	417187
RNF208	417279
LRRC26	101749800
GRIN1	404296
GPR107	417186
ZNF618	770984
NCS1	396336
SPTAN1	374234
WDR34	417211
SET	417210
PKN3	417209
ZDHHC12	417207
ZER1	417205
TBC1D13	771771
ENDOG	417204
SPOUT1	417203
KYAT1	417202
LRRC8A	417201
PHYHD1	100858951
DOLK	417199
NUP188	417198
SH3GLB2	417197
MIGA2	427765
DOLPP1	417196
CRAT	417195
PTPA	426329
ZBTB34	417090
ZBTB43	417091
RALGPS1	417089
ANGPTL2	776031
FBXW2	417088
SLC2A8	378802
GARNL3	417087
ARRDC1	427772
EHMT1	417250
CACNA1B	374169
NTNG2	417171
SETX	417170
TTF1	417169
CFAP77	417168
BARHL1	429598
DDX31	427759
GTF3C4	121111906
AK8	430522
SPACA9	772069
TSC1	NA
GFI1B	395977
CEL	417165
GTF3C5	417164
GBGT1	417163
CCDC180	112529956
RPL7A	417158
SURF6	417160
MED22	417159
SURF1	417157
SURF2	417156
SURF4	374273
STKLD1	417154
REXO4	417153
ADAMTS13	417152
CACFD1	417151
SLC2A6	425954
TMEM8C	777472
ADAMTSL2	417147
FAM163B	100858326
DBH	395549
SARDH	417146
VAV2	373938
BRD3	427757
WDR5B	417144
FUBP3	417184
SLC31A2	425778
FAM129B	771307
STXBP1	404293
AKNA	107052190
WHRN	429472
ATP6V1G1	417249
TMEM268	417248
TNFSF15	417247
TNFSF8	378930
TNC	396440
PAPPA	417245
ASTN2	417242
TRIM32	101748429
COLGALT1	425607
OR4S2	100859598
LMX1B	396312
EXFABP	396393
TLR4	417241
ADGRD2	100858563
NR5A1	395960
NR6A1	772325
AGPAT2	772114
EGFL7	417137
QRFP	121111891
QRFP	771867
MRPL41	417261
TMEM203	112529981
OR5AP2	430735
U4	112530002
SNORD90	112530005
SNORD36	112530008
SNORD24	112530009
SNORD36	112530007
SNORA65	112530003
gga-mir-1705	100315793
gga-mir-181b-2	777846
gga-mir-6696	102466187
gga-mir-1753	100315821
gga-mir-7441	102465719
gga-mir-455	777905
gga-mir-199-1	777849
gga-mir-12230	114483724
gga-mir-126	777848
gga-mir-1465	100315706
gga-mir-181a-2	777847
gga-mir-219b	777850
gga-mir-219b	100498687
NPDC1	770620
C5	417122
SH2D3C	417225
RC3H2	417109
NEK6	417101
RABL6	417284
RGL4	427758
NARF	417341
CYBC1	417342
HEXDC	417343
OGFOD3	NA
UTS2R5	427799
UTS2R	427800
UPK3BL	417514
CD7	417346
SSC4D	NA
DUS1L	417381
HNF1B	427838
ELN	396441
ANKFY1	417494
CYB5D2	417495
RAC3	395870
ZZEF1	417496
USP6	417646
RFNG	395789
SBDS	417477
DCXR	374066
TYW1	417478
LRRC45	770573
ZNHIT3	100859083
CALN1	417479
CENPX	101751277
ASPSCR1	417384
NOTUM	417385
PIGW	417650
CA4	417647
MYO19	417649
HEATR6	417661
ZNF606	100859497
DYNLL2	417663
ZNF302	417303
SRSF1	772264
DHRS7C	417304
GSG1L2	768455
DTX2	417515
DHRS11	395172
GLP2R	427787
MRM1	772219
LHX1	396381
PPM1D	417644
APPBP2	417645
GAS7	417305
PIGS	417571
PSMD12	417425
ALDOC	395492
HELZ	417427
CACNG1	417428
CACNG4	373924
SPAG5	771702
CACNG5	417429
PRKCA	417430
SGK494	107054802
SDF2	427832
SUPT6H	425418
APOH	417431
PROCA1	100858782
RAB34	100858849
CEP112	101749632
RPL23A	417574
TLCD1	417575
NEK8	417576
AXIN2	395152
TRAF4	417577
NME2	395916
FAM222B	417578
MBTD1	417387
UTP18	417388
ERAL1	374084
CBX4	395354
PPM1E	417627
CBX8	422084
CA10	417389
CBX2	426248
TOM1L1	417391
TRIM37	417628
ENPP7	426249
COX11	770638
CAMKK1	771003
RBFOX3	100857589
MIS12	693254
STXBP4	417393
DERL2	417498
NME1	422094
HLF	417395
SKA2P1	417629
DHX33	417499
CCDC92B	NA
C1QBP	395538
PRR11	NA
SPAG9	422095
ENGASE	430102
RPAIN	417500
NUP88	417501
MMD	417397
RAP1GAP2	427841
RABEP1	395930
YPEL2	417632
TMEM100	417398
PTRH2	417634
DHX40	772090
IFT22	417503
CLTC	395272
TOB1	395225
COL26A1	417504
HSD3B7	417505
CANT1	430103
PCTP	417399
WSCD1	427842
TIMP2	374178
MYL10	417506
SLC13A5	417678
VMP1	417635
PCYT2	422093
TUBD1	417636
WFIKKN2	422097
MED31	417679
TXNDC17	417680
USP36	NA
KIAA0753	417681
LUC7L3	428677
RPS6KB1	417637
CYTH1	422085
CUX1	101749861
MAFG	769355
ANKRD40	428678
PYCR1	769203
PITPNM3	417684
ABCC3	422099
RNFT1	417638
FAM64A	NA
DNAH17	768861
PGS1	422087
SOCS3	395299
FBXO39	776097
SH2B1	771172
ENDOV	422079
PRKRIP1	417508
TEKT1	417686
RNF213	422080
SLC26A11	768556
ORAI3	417509
SMTNL2	417687
CEP95	417419
SGSH	422081
GAA	422082
ALKBH4	417510
LRWD1	417511
POLR2J	107049063
SMURF2	427809
CCDC40	422083
MED13	417639
TBC1D16	768712
INTS2	417640
KPNA2	417420
C17orf58	417421
BRIP1	417642
TBX4	373989
TBX2	373990
BPTF	100858895
NOL11	417423
BCAS3	417643
LRRC75A	417550
NCBP3	417552
CRK	107054794
PITPNC1	100859655
AFMID	769005
TK1	395719
YWHAE	417554
PIRT	100857284
RNF222	101751367
SYNGR2	100859110
MYO1C	417555
INPP5K	771549
PITPNA	100859747
NDEL1	417317
SLC43A2	417557
TMC6	422089
SCARF1	771559
RILP	417558
ARL16	768991
PRPF8	417559
HGS	428675
MYH10	396465
MRPL12	769031
SLC25A10	769048
AATF	417653
GCGR	425670
TLCD2	427825
MCRIP1	101749776
ARHGDIA	769231
CCDC42	417318
ACACA	396504
ALYREF	769169
TADA2A	417656
PIK3R6	769202
ANAPC11	115874043
ANAPC11	769277
PIK3R5	417319
MGAT5B	427801
DUSP14	417657
DDX52	417660
MFSD11	417352
SRSF2	396195
AUTS2	417481
METTL23	100859394
GATSL2	417483
RCC1L	417484
JMJD6	417355
MXRA7	769894
NCF1C	417485
ST6GALNAC1	396168
GTF2I	417486
RGS9	417433
GTF2IRD1	417487
GNA13	417434
WDR81	417560
CLIP2	417488
SLC16A6	417435
SERPINF1	417561
ST6GALNAC2	396159
SMYD4	417562
RPA1	417563
ARSG	771433
RTN4RL1	427828
CYGB	427802
DPH1	417564
WIPI1	417437
OVCA2	NA
RHBDF2	417358
PRKAR1A	417438
AANAT	396066
HIC1	396164
SMG6	100857289
SMG6	101750600
FAM20A	417439
SRR	771635
POLDIP2	417565
TMEM199	417566
UBE2O	417359
KIF12	427829
ABCA8	417440
VTN	395935
SARM1	417568
SLC46A1	417569
B3GNTL1	417333
SLC13A2	427830
FOXN1	417570
UNC119	771690
ABCA9	417443
ABCA5	417444
RFC2	396542
LAT2	417489
TBCD	417334
EIF4H	417490
MYBBP1A	417491
MAP2K6	417445
SPNS2	417492
ZNF750	101750712
SPNS3	417493
FN3K	417335
UBE2G1	770961
FN3KRP	417336
NAA38	107054771
WDR45B	417339
FOXK2	427798
SPHK1	427803
PRPSAP1	417360
QRICH2	101748865
UBALD2	107054745
RNF157	429219
FOXJ1	770009
SLC39A11	771533
SSTR2	395305
COG1	417449
FAM104A	417450
C17ORF80	417451
DDX25	427073
CDC42EP4	771509
NAA38	426258
SDK2	395215
MYH7	395350
RPL38	771528
TTYH1	100858879
DNAI2	417453
NAA38	121106519
KIF19	771601
BTBD17	427813
GPR142	112530026
VEZF1	417664
OXLD1	427815
VPS37D	100859879
CCDC137	417454
DNAJC30	NA
PDE6G	395091
CUEDC1	417665
TSPAN10	417455
WBSCR22	431053
MRPS23	417666
NPLOC4	417456
MSI2	417667
FAAP100	100049617
STX1A	100857565
MKS1	417457
ACTG1	776816
AKAP1	417668
FSCN2	429198
SLC38A10	422070
BCL7B	100857890
NDUFAF8	422071
TBL2	101751077
TEPSIN	422072
CEP131	422074
EVI2A	776037
MLXIPL	101751014
NF1	396085
ANGPT1L	395773
BAZ1B	427819
MYH1B	768566
MYH1B	374069
FZD9	373886
FKBP6	417460
TRIM50	417461
AATK	422076
NSUN5	417462
POM121C	417463
OMG	101751011
WSB1	395685
HIP1	770683
BAIAP2	422077
KSR1	427839
CHMP6	428673
CCLL4	417464
NOS2	395807
MYH1C	417310
LYRM9	101750365
NPTX1	422078
TRIM58	770718
SCO1	NA
CCL4	395551
ADPRM	768578
NLK	417669
LPO	417466
TMEM97	417670
IFT20	417671
AGPAT1	770506
TMEM220	417311
TNFAIP1	417672
EPX	417467
TSPOAP1	417469
MAP2K4	417312
SGSM2	417673
ANKFN1	427807
ATP2A3	395707
NOG	373912
C17orf67	417400
WBSCR17	417480
P2RX1	395190
DGKE	770911
SCPEP1	417403
LIMK1	373922
TRIM25	417401
SEPTIN4	770762
COIL	417402
RAB11FIP4	427808
UTP6	417405
SUZ12	417406
MNT	427840
PAFAH1B1	374224
CRLF3	417407
CLUH	417675
ATAD5	417408
ADAP2	417409
SUPT4H1	417470
RNF43	100857874
RHOT1	417410
HSF5	417471
MTMR4	417472
RHBDL3	417411
CASP1	395764
C17orf75	417412
ABHD11	417473
ZNF207	417413
CLDN9	417474
WBSCR27	770708
ERN1	417414
YWHAG	427820
HSPB1	396227
SRRM3	417516
MDH2	417517
TMEM120A	417519
POR	417520
TEX2	417415
TAF15	417522
MMP28	417523
GAS2L2	427821
RASL10B	771592
PECAM1	771243
AP2B1	417525
PEX12	417526
UNC45B	417527
MILR1	417417
RAD51D	417528
LIG3	417530
TMEM132E	771389
POLG2	417418
DDX5	395629
CCL26	417534
SPATA20	422100
EPN3	100859290
CCLI8	771679
CCLI8	417535
CCLI8	417536
NAT9	422109
RSAD1	422101
NF2L	417537
MRPS17	417538
RSAD1	124416951
NIPSNAP2	417539
PSPH	417540
ACSF2	422102
CHAD	769665
LRRC59	422103
CCT6A	417541
CCT6A	417542
EME1	422104
PHKG1	417543
MRPL27	422105
CHCHD2	417544
XYLT2	414780
VKORC1L1	408253
CD300LG	422107
KRABZFP	769812
GUSB	427823
RAB37	100859318
ASL1	396498
ASL1	417545
SLC9A3R1	422108
TMEM104	422110
CRCP	396022
HID1	422113
TPST1	417546
GRIN2C	431090
KCTD7	417547
TMEM248	417549
FDXR	769635
DHRS13	100858939
FADS6	428683
PHF12	417580
USH1G	428684
OTOP2	422111
OTOP3	422112
SEZ6	426388
CDR2L	428685
MRPL58	422114
ATP5H	422115
KCTD2	422116
SLC16A5	422117
PIPOX	771808
NUFIP2	417582
CRYBA1	396499
HN1	422119
ARMC7	422118
TAOK1	417583
SUMO2	770125
GIT1	417584
NUP85	422120
ANKRD13B	100859164
GGA3	422121
MRPS7	422122
CORO6	100857679
MIF4GD	100858848
SLC25A19	422123
GRB2	386572
SSH2	417586
NSRP1	417588
TMEM94	422124
SLC6A4	404747
BLMH	395996
CASKIN2	422125
TMIGD1	101751326
CPD	417590
MCHR1	100859572
GALR2	770030
GOSR1	417591
TUSC5	107054804
ABR	771897
TIMM22	417594
EXOC7	417361
SPECC1	417595
ADORA2B	395971
CACNA1G	769385
TSEN54	422126
SEPTIN9	417347
ZSWIM7	417596
TNRC6C	417348
RASL10A	417349
TTC19	417597
NCOR1	417598
PIGL	417600
CENPV	417601
SEC14L1	417350
SRP68	417363
UBB	101747587
EVPL	427805
TRPV2	417603
P2RX5	395507
GSG2	427834
EMC6	417604
TAX1BP3	417605
MYOCD	427790
CTNS	417606
SHPK	417607
TRPV1	395259
TRPV3	771945
CDK3	429642
ASPA	417609
TEN1	100529060
SPATA22	771958
AKAP10	417612
NLE1	417613
ACOX1	417366
ELAC2	417313
ULK2	417614
DNAH9	417314
ALDH3A2	417615
SHISA6	768703
MRPL38	770172
SLC47A2	417616
GEMIN4	427835
NXN	417619
KCNJ16	427812
MRM3	417620
GLOD4	101750166
KCNJ2	396328
FAM57A	427836
SOX9	374148
VPS53	417622
TRIM65	417367
RFLNB	417623
TRIM47	770100
WBP2	417368
RPH3AL	772026
DOC2B	417624
OPNP	396377
TEX14	417625
UNC13D	417369
UNK	417371
RAD51C	417626
CLDN3	374029
H3-3B	100859629
H3-3B	396233
BHLHA9	771883
GALK1	417373
ITGB4	417374
SAP30BP	417375
RECQL5	373891
SMIM5	770371
MYO15L	417377
CSNK1D	417378
SLC16A3	395383
CCDC57	417379
SNORD7	112530091
SNORD42	112530099
SNORD4A	112530100
FASN	396061
U3	112530097
U3	112530089
U3	112530098
gga-mir-12236	114483147
gga-mir-1592	100315730
gga-mir-2184b	114483118
gga-mir-2184b	114483828
gga-mir-22	100315903
gga-mir-142	777885
gga-mir-132b	114483128
gga-mir-132b	114483736
gga-mir-144	777916
NTN1	396389
gga-mir-6592	102465345
gga-mir-1697	100315978
gga-mir-12234	114483731
gga-mir-12235	114483142
gga-mir-132c	114483133
gga-mir-132c	114483138
gga-mir-1666	100315773
gga-mir-6639	102465373
gga-mir-7444	102466826
gga-mir-21	777914
gga-mir-130c	100315856
gga-mir-1698-1	100315789
gga-mir-6585	102466688
gga-mir-301b	100315858
STX8	417321
gga-mir-1567	100315717
gga-mir-1689	100315784
gga-mir-1696	100316012
GGNBP2	425053
KIAA0100	417573
TBC1D24L	769242
TBC1D24L	417322
USP43	101751148
GDPD1	417630
GDPD1	417631
ARHGAP44	427797
CDRT1	417323
RASA4B	417513
TVP23B	417324
TEKT3	417326
SYNRG	417658
SERPINF2	100857105
PMP22	417327
HS3ST3B1L	769421
COX10	417329
HS3ST3A1	769490
CCL4	395468
METRNL	417332
CCL5	417465
MYADML2	121106440
KIF2B	417390
RFFL	417529
CCLI5	417533
CCLI8	NA
RABGEF1	417548
FLOT2	417579
SLC47A1	417617
U6	112530043
U6	112530462
U6	112530463
U6	112530464
U6	121112230
SCARNA16	NA
SNORA50C	112530044
SNORD104	112530047
gga-mir-7443	102465721
gga-mir-1561	100315951
gga-mir-6599	102465426
gga-mir-1652	100315764
gga-mir-12231	114483092
gga-mir-6516	102465411
gga-mir-12232	114483098
gga-mir-338	114483299
gga-mir-1748	100315818
gga-mir-193a	100315937
gga-mir-3064	102465325
GPS1	417382
C1QTNF1	768784
P4HB	374091
RAB40B	417338
GPRC5C	427814
RPTOR	428674
LLGL2	422127
FBF1	770159
ND1	63549479
ND2	63549482
COX1	63549487
COX2	63549489
ATP8	63549490
ATP6	63549466
COX3	63549467
ND3	63549491
ND4L	63549492
ND4	63549470
ND5	63549495
CYTB	63549472
ND6	63549497
ALDOA	396078
TLCD3B	121108732
PIP4P1	121108716
INPPL1	121108647
CACNA1F	101752139
MRPS24	112530176
PPT2	121108660
MRPS24	NA
USP39	100859000
IKBKG	121108920
gga-mir-12293	NA
SEPHS3	113219448
ACADM	121108947
B3GAT3	374151
PRODH2	107050361
MAZ	107051057
CDC42EP2	426985
PFDN6	107050614
faf	NA
DPF2	374236
MYBPC2	425457
FUZ	121108678
TMEM147	112531206
HNRNPKL	426516
gga-mir-7b	777883
GPS2	121108913
CHIR-AB-487	NA
MYLPF	776775
VARS2	107049913
QPRT	107051294
ABHD16A	NA
NAA10	107049486
CHIR-IG1-5	425113
NDUFB11	121108932
HSD17B10	425758
HNRNPC	121108713
PFKFB1	415906
NSMCE3	100125831
ITIH6	430871
GNL3L	107049485
TP53	396200
ACHE	NA
CUNH17orf49	112531156
RNASEK	107051485
WRAP53	121108908
FRMD8	107051366
SCYL1	107049850
TRPT1	107049849
FERMT3	107051471
POLD1	121108966
STIP1	101748085
JPH2	NA
FLRT1	112530908
OTUB1	777320
COX8A	775974
NAA40	430563
SIPA1	NA
ASPDH	101749079
EHBP1L1	101752154
SSSCA1	112530946
CCS	100858882
RBM14	426080
SPTBN2	101750255
LIN37	121108874
KAT8	NA
PSENEN	121108876
LIPE	112533458
ZNF646	121108148
SCN1B	107051305
VKORC1	404205
BCKDK	121108144
MYO7L2	429272
ZNF624	100858477
EEF1G	NA
INTS5	101750875
OPN1LW	396421
DRAP1	107050177
TMEM223	107049451
NXF1	101748079
MRPL49	100858532
SYVN1	107050103
CALU	107050717
SYVN1	NA
SPDYC	NA
CAPN1	693249
POLA2	100859759
EML3	107049450
AP4M1	396046
AP1S1	107050649
ARHGAP33L1	100858315
MTA2	101747888
ARHGAP33L6	107050670
ELOB	121108722
ARHGAP33L4	NA
OPN2SW	396525
MECP2	112530992
FTSJ1	121108917
GPKOW	107050739
PLP2	112530337
WDR45	121108918
POLR2I	426289
OR14J1L16	777499
OR14J1L16	101750113
OR14J1L16	112530888
OR14J1L16	430604
NEURL4	107050995
OZFL1	429800
MGAM	425545
ACAP1	776173
SLC16A13	425860
POLR2A	107056305
FIS1	107051391
YLEC18	100858620
YLEC18	100858840
YLEC18	121106435
YLEC18	121106940
OR14J1L16	121108014
OR14J1L67	100858802
MHCYL	100859628
MHCY2B1	101748499
ZNFY4	107057116
MHCY2B7	107057117
MHCY2B2	425256
ZNFY3	100858774
MHCY4	427737
YLEC17	100859202
FDX2	107050964
YLEC13	124417249
RAVER1	107050992
MHCY4	121106918
TYK2	430113
YLEC12	769354
CDC37	395430
DAXX	NA
MAST1	107050335
ZBTB22	NA
LPAR2	426086
RGL2	121106913
PBX4	426087
MVB12A	426089
BGV	417047
ATP13A1	426090
CHCHD5	770886
KIFC1	417037
BLEC3	100858780
ZNFB3	427095
TRIM7.2	425772
FBXL12	100859027
ZNFB1	396247
IL4I1	417039
UBL5	107057622
PIN1	100859153
OLFM2	107057621
TRIM7.1	417040
RDH8	101751681
HEP21	395192
PPAN	107051197
TRIM39.2	417041
EIF3G	101747413
TRIM27.2	430359
TRIM39.1	101747534
TRIM27.1	417042
TRIM41	417043
DNMT1	396011
RACK1	417044
DCAF15	112530997
BTN1	768783
TRIM10	100858749
S1PR2	100857976
NXNL1	426009
SLC27A1	426008
PGLS	430442
BRD4	100859056
BG1	426940
BLEC1	404776
BLEC2	693259
BLB1	693256
TAPBP	417048
BLB2	101747454
VAV1	107050724
BRD2	417049
DMA	417050
BF1	693260
TAP1	427727
TAP2	427728
C3	NA
C4	426611
CENPA	100113359
CYP21A1	429828
CC2D1A	NA
TNX	NA
LTB4R	NA
NANOS3	112530983
MRI1	107049831
YJU2B	NA
CD1G	425801
ELOF1	107057620
ACP5	107057619
NFIX	396207
GADD45GIP1	107055382
RAD23A	100859241
CALR	100859104
FARSA	NA
SYCE2	100859541
GCDH	771098
GMIP	426010
ILVBL	101747528
METTL3	107050363
SYDE1	429892
5_8S_rRNA	112533598
5_8S_rRNA	121106984
5_8S_rRNA	121106985
5_8S_rRNA	121106988
5_8S_rRNA	121106991
5_8S_rRNA	121106992
5_8S_rRNA	121107000
5_8S_rRNA	121107018
5_8S_rRNA	124416982
5_8S_rRNA	121106982
5_8S_rRNA	121107009
PNPLA6	425396
5_8S_rRNA	121106986
5_8S_rRNA	121106983
5_8S_rRNA	121106987
5_8S_rRNA	121106976
5_8S_rRNA	112533600
5_8S_rRNA	121106993
MCOLN1	426164
CYP4F11	100859277
5_8S_rRNA	121106989
5_8S_rRNA	121106990
gga-mir-7480-1	102465746
gga-mir-7480-1	102466234
gga-mir-7480-1	104795945
gga-mir-6566	NA
gga-mir-6566	102465327
ZNFY1	120623203
TRAPPC5	100858483
ZNFY2	107057099
YLEC8	101747901
MHCY11	107050538
MHCY15	120637956
MHCY7	120623210
MHCY7	121106926
EVI5L	430998
MHCY6	NA
YLEC8	121106502
YLEC8	124417249
PSME1	112530294
PGLYRP2	693263
BG8	417035
RASAL3	101747651
BF2	693260
BF2	425389
DMB1	106182184
DMB2	417051
DCAF11	112530307
CD1F	425802
WIZ	426166
PCK2	396457
AKAP8L	776856
AKAP8	107057625
ACIN1	112530285
GIPC1	112530986
DNAJB1	107049075
PSMB5	396003
TECR	107050163
gga-mir-12266-1	114482214
gga-mir-12288	114482397
DSN1	426088
PRMT5	101750306
OXA1L	112531359
NEDD8	100858776
IPO4	101750157
REC8	112531362
DHDH	777348
CHMP2A	776036
UBE2M	107049465
TRIM28	107050474
ZNF71	425244
ZBTB45	776930
LIG1	430516
ZNF628	100857228
SBK3	101748417
DMBT1	426819
PIT54	395364
SULT2B1	426825
CD163L	426826
BTN3A3	101751667
THAP8	776094
SLC27A2	426354
CHIR2A15	770673
FFAR2L	100859369
FFAR2L	112531231
GR42L6	776487
CHIR-AB-502	NA
FFAR2L7	429280
GR42L5	100859180
GR42L5	100859369
GR42L5	107049761
GR42L5	121107851
GR42L5	121107852
GR42L5	121107853
GR42L5	430071
CHIR-AB-600	776208
CHIR-B3	426119
BTN3A2	NA
BTN3A2	101752091
CHIR1AB3	100272165
CHIR1AB3	121107890
CHIR1AB3	121112299
GLTSCR2	107049993
SELENOW	100310814
H3-X	100859629
CRX	103875463
BCKDHA	374210
ATP5SL	107050327
EXOSC5	100858931
TGFB1	100873157
TGFB1	112530472
CCDC97	101748852
HNRNPUL1	776596
PLD3	107049989
AKT2	101750560
PSMD8	107050662
SMARCA4	395932
SHKBP1	NA
YIF1B	107049208
ZC3H4	101748292
SAE1	107049462
CCDC9	NA
C5AR1	430484
DHX34	101752140
LRFN3	425605
FBXO46	NA
GIPR	100858765
OPA3	107057641
VASP	107057642
PPP1R37	NA
GEMIN7	107049541
TBCB	101748459
ARHGAP35	425730
SUPT5H	426493
MED29	107055391
PAF1	100858108
SAMD4B	NA
LRFN1	101750437
SYCN	NA
PAK4	770462
MRPS12	770472
NFKBIB	100858419
SIRT2	548628
HNRNPL	101749377
ECH1	100858352
ACTN4	396024
MAP4K1	107055388
EIF3K	101750374
RYR1	101748756
SLC8A2	107057643
KPTN	101752009
NAPA	100858304
ZNF541	100858546
BICRA	101749950
EHD2	107049991
AP2S1	100859555
FKRP	121108177
STRN4	107051250
SNRPD2	107049207
SARS2	100858214
FAM46B	430080
PPP1R8	419564
THEMIS2	419565
RPA2	419566
SMPDL3B	769013
XKR8	724081
EYA3	395717
PTAFR	428209
NKAIN1	107049081
SNRNP40	419556
ZCCHC17	404295
FABP3	419557
SERINC2	419558
SCMH1	768916
CTPS1	419561
GPN2	419576
GPATCH3	419577
C23H1ORF109	419612
NUDC	419578
NR0B2	768353
KDF1	769268
SF3A3	419608
CITED4	395465
GBP1	419563
STX12	769300
INPP5B	419609
MTF1	428218
YRDC	419610
MANEAL	419611
EPHA10	428219
RSPO1	419613
UBXN11	419546
SH3BGRL3	768795
CEP85	419547
CNKSR1	419548
ZNF593	419549
MATN1	396505
LAPTM5	419552
SDC3	396343
PUM1	419554
EXTL1	100859367
PAFAH2	769963
STMN1	396057
GJA9	100859395
PAQR7	425505
MYCBP	770496
RRAGC	419605
TFAP2E	419631
NCDN	419633
KIAA0319L	419634
IFI27L2	403121
ZMYM4	419635
SFPQ	395803
TMEM35B	100857984
DLGAP3	419638
RLF	419573
C2	419574
ZDHHC18	419575
SFN	408037
HNRNPR	419570
HTR1D	769107
LUZP1	428210
KDM1A	419571
ZMPSTE24	419572
PIGV	771632
ARID1A	419542
RPS6KA1	386579
HMGN4	768675
DHDDS	419543
UTP11	419606
FHL3	419607
CSF3R	419620
MRPS15	770261
LSM10	419621
STK40	395120
EVA1B	NA
THRAP3	419623
MAP7D1	419624
TRAPPC3	419625
COL8A2	428221
TEKT2	419627
AGO3	419628
AGO1	428222
AGO4	419629
CLSPN	428223
C1orf216	770397
PSMB2	419630
HIVEP3	428208
EDN2	419559
FOXO6	100857767
MFSD2A	419679
CAP1	419680
PPT1	419681
RPL11	419682
TCEB3	419683
YTHDF2	419583
PITHD1	419684
LYPLA2	419685
GALE	419686
GMEB1	769918
TAF12	419585
HMGCL	396316
RAB42	428212
MTFR1L	419586
FUCA1	419687
SELENON	419587
CNR2	428232
PNRC2	419688
MAN1C1	419588
LDLRAP1	419589
SRSF10	419689
MACO1	419590
GRHL3	419695
LBFABP	395345
RHCE	395121
MYOM3	419690
TMEM50A	769637
RSRP1	419592
IL22RA1	419692
SYF2	419593
IFNLR1	121107463
IFNLR1	419694
RUNX3	769687
NIPAL3	419697
CLIC4	419595
SRRM1	428216
RCAN3	419698
TRNAU1AP	419597
CTGFL	776271
EPB41	396493
TMEM200B	428217
