"","baseMean","log2FC","log2FC_shrunken","lfcSE_shrunken","stat","pvalue","padj"
"SPTSSB",16.351543580796,4.61344941764874,3.46407046748393,1.81524919799316,3.16712038236395,0.00153956571751513,0.00620134969218893
"SPTY2D1",2121.61535757745,0.564784864612134,0.538984314410207,0.157999873809029,3.53270698334318,0.000411328095007334,0.00196857022598401
"SQLE",1472.29393042973,1.56059797570257,1.48399454987743,0.291091077342293,5.42176282669722,5.9014148161715e-08,7.01394739783041e-07
"SQRDL",613.087122880196,0.748276110655976,0.692266288474564,0.239110809349816,3.08792357942149,0.00201560296149582,0.00775363303506313
"SQSTM1",1064.95458968194,-0.383682990947058,-0.335480018194223,0.260588451606225,-1.3964656574826,0.162574315340704,0.28532505394798
"SRA1",251.631101232219,-0.809718749617221,-0.759736991020356,0.221741877773474,-3.62074194999207,0.000293759395060527,0.00146966866490222
"SRBD1",1203.17566710864,0.0547126958503134,0.048296147716032,0.216182914408043,0.240444056628477,0.809986027504405,0.880893392610301
"SRC",733.096044338085,-0.252145406117577,-0.230810126543822,0.205796692854383,-1.17836962318817,0.238649282412466,0.379740977623287
"SRCIN1",32.8828143153783,0.663495202047458,0.152947790228133,0.628940979283971,0.51222898474585,NA,NA
"SRD5A1",136.861713343735,0.371400404139198,0.321479766863101,0.272221484306525,1.28537845219644,0.19866006726382,0.333321881411373
"SRD5A2",22.0722716799451,-1.54209502820071,-1.25498607421925,0.552548009572772,-2.87445315435326,0.00404727805162812,0.0142202963874115
"SRD5A3",232.95252113811,0.473315250410516,0.43900431480898,0.207724609957768,2.22090256895945,0.0263575612044242,0.0683674587548603
"SREBF1",2408.75206310265,0.647964773371524,0.571883266421468,0.2663550551248,2.36623146528579,0.0179702054495229,0.0500316972671075
"SREBF2",6721.51425791978,0.976599085696995,0.938421810109102,0.206622758776612,4.71701212098677,2.39333437158386e-06,2.02771947260824e-05
"SREK1",5035.94912739081,0.502778205780815,0.442509082942772,0.262682943389326,1.83965690760412,0.065818623858331,0.142609032270245
"SRF",1265.86664374368,-0.326539788751431,-0.297994719945171,0.212316889859981,-1.48192319844795,0.138360731584401,0.252854344094007
"SRFBP1",451.929478795373,0.451554430690932,0.322317447730534,0.403034805333905,0.973185519940374,0.330461106143635,0.479422492281153
"SRGAP1",3242.05649138431,0.736613341426893,0.714261121779577,0.151060215111534,4.85308742080896,1.21554074647594e-06,1.08927956643197e-05
"SRGAP3",1620.65476324458,-0.314363817386594,-0.285983888446861,0.219638835174069,-1.37343340910473,0.169617649581194,0.295167723438109
"SRI",1464.95359490873,-0.656787350950371,-0.63481724048728,0.150660217956399,-4.32894273159111,1.49826884614896e-05,0.000102963225534045
"SRL",965.8139412822,-3.94314996264549,-3.46128571680983,1.01203394529263,-4.20098291583213,2.6575864747041e-05,0.000170091299210726
"SRM",1476.70665655182,0.417454133639514,0.39725693731497,0.16806115249779,2.43837432934794,0.0147534875639209,0.0424891801438249
"SRP14",838.260584420087,0.15064855211112,0.145059251198361,0.13710531197386,1.07820569976526,0.280941968881431,0.427774108726442
"SRP19",529.191574418037,0.650833878058009,0.555912724829409,0.315013018419089,1.98264955029204,0.0474065884822596,0.110136330170793
"SRP54",1212.80256440025,0.405192534684187,0.368681908923933,0.228500154821827,1.70832499378937,0.0875760561590339,0.178232904774775
"SRP68",2222.50396343814,0.0942232373147561,0.0884939268854937,0.175073965764354,0.521023656309297,0.602350291957269,0.726885290969294
"SRP72",2514.97424336853,-0.16447494941996,-0.16125595894794,0.0982629314260311,-1.65804939154638,0.0973074975239457,0.193304676952972
"SRP9",705.531812548065,0.234120867468003,0.221928762843444,0.164133137605859,1.39154127729956,0.164061351794841,0.287363026696752
"SRPK1",3116.57000954289,0.403693162551383,0.397615950865899,0.0953017685059809,4.21138758407508,2.53806849712355e-05,0.000163595217930378
"SRPK2",2450.63522274504,-0.31082723202302,-0.30460470334003,0.101387225207457,-3.04057732884163,0.00236125048378476,0.00890334767080758
"SRPRA",9093.40803767954,0.566759680824383,0.519542419051369,0.190627341676471,2.92843932277096,0.00340668317941052,0.0122615659906688
"SRPRB",4845.90208317327,0.652074019179785,0.59727284677402,0.245687256898482,2.59711871165312,0.00940094275879439,0.0290541558952831
"SRPX",4273.98793037235,-0.0708072205562397,-0.0634329887523283,0.197566866760539,-0.344300387023439,0.730620393260781,0.824751973339429
"SRPX2",1008.74183519817,-2.48129888288869,-2.43261713097502,0.263394732108133,-9.48860636929883,2.34143551506649e-21,1.51003398627403e-19
"SRR",100.618620112809,-0.540137569886596,-0.434439864028303,0.343194148311932,-1.4615729977846,0.143858258324885,0.260281337536454
"SRRD",117.211362936321,-0.387157311327868,-0.330385562551202,0.282348871981378,-1.28539295913427,0.198655000372656,0.333321881411373
"SRRL",1771.99064558345,0.666748946642171,0.599274475213389,0.26909493843612,2.41639902998365,0.0156748729390864,0.0446200796978044
"SRRM1",3662.46580266828,0.177608226368608,0.170420862597368,0.146964604282392,1.1830662695256,0.23678288457336,0.377840941554191
"SRRM3",5.7058596477296,-0.150541563170371,-0.0187975253433942,0.643102510659358,-0.086182484915455,0.931321353911219,0.958780060961288
"SRRM4",697.260815958516,-0.320553165223688,-0.281180051030909,0.251792221331287,-1.20522782879886,0.22811536202149,0.36728751740486
"SRSF1",4022.48178849042,0.296087938843836,0.289185715344051,0.107845066725294,2.71954892033699,0.0065371024503223,0.021544507991819
"SRSF10",3474.09914743753,0.356729195518468,0.337965979584706,0.16086553814209,2.1741268023108,0.0296956136086466,0.0753207891272829
"SRSF11",5196.72044154482,0.154539499010524,0.144973297628403,0.178697977156149,0.83723765789694,0.402458993867702,0.552240558728825
"SRSF2",4353.25934048431,0.599538626000726,0.573267096353336,0.170958389736852,3.46748047768622,0.000525361901688851,0.00243327130077352
"SRSF3",1870.20408378955,0.177474567714663,0.16836281738694,0.162206690088837,1.06611708771342,0.286370716072196,0.433912850312499
"SRSF4",781.86945077226,-0.421860130628349,-0.40260156525986,0.159609968098449,-2.60008294415129,0.00932012303467514,0.0288400870622014
"SRSF5",2020.71569710311,-0.251333883118386,-0.23539694803617,0.167384738368792,-1.46349736906757,0.143331333005869,0.259686274506489
"SRSF5A",5094.25254868693,0.225572746256887,0.217859268507622,0.158433227284817,1.39171684677761,0.164008158743376,0.287355149864804
