"","Sacral_1","Free_1","Free_2","Sacral_2","Pygo_1","Sacral_3","Sacral_4","Free_3","Pygo_2","Free_4","Pygo_3","Pygo_4"
"TRPC4",16.757171696586,51.8860216285036,63.885487109691,8.29334694121754,5.36603564638052,0,3.5789265561976,29.0487269224605,13.690998698233,23.9144561218361,8.40933202185774,0
"TRPC4AP",5322.26392163236,3948.74243768591,4724.97062663275,5093.62290316961,4990.41315113389,4789.78725449318,5122.6368774375,4650.03082504925,4458.98713853076,4228.87299087801,4520.85689495072,5057.32751275915
"TRPC5",26.0667115280227,128.634095287332,27.2578078334682,107.059569604808,69.7584634029468,71.2567141533156,63.2277024928243,15.6416221890172,41.072996094699,15.9429707478907,123.617180721309,83.9658463165631
"TRPC6",198.293198409602,457.245565601188,715.51745562854,104.043807080729,115.369766397181,207.089825508074,196.840960590868,328.474065969361,118.940551190899,481.278429451951,129.503713136609,190.537882026047
"TRPC7",97.7501682300853,31.3478047338876,11.0734844323464,114.598975915006,69.7584634029468,139.173269830695,125.262429466916,36.8695380169691,44.4957457692572,1.99287134348634,47.9331925245891,40.9064379490949
"TRPM1",117.300201876102,152.415188533729,140.54807164132,160.589354407212,80.4905346957079,174.801626907352,130.034331541846,140.774599701155,102.682490236747,89.6792104568852,84.9342534207631,79.6599054798163
"TRPM2",139.64309747155,562.098567642123,216.358849678154,268.402864643041,570.141287427931,214.883528618592,215.928568890589,237.976109018619,628.930252700078,98.6471315025737,356.555677726768,223.908923510835
"TRPM3",45.6167451740398,461.569400736897,53.6638091721405,9.04728757223732,21.4641425855221,40.08190171124,26.2454614121158,42.4558316559038,20.5364980473495,89.6792104568852,62.2290569617472,33.3710414847879
"TRPM5",15.8262177134424,36.7525986535234,8.51806494795881,60.3152504815821,16.0981069391416,38.9685155525945,45.3330697118363,20.110657100165,32.5161219083033,6.97504970220218,20.1823968524586,17.2237633469873
"TRPM6",1272.6140949574,63.7765682517024,64.7372936044869,18.0945751444746,18.7811247623318,53.4425356149867,56.0698493804291,32.4005031058213,29.0933722337451,55.8003976176175,9.25026522404351,21.5297041837341
"TRPM7",4232.11680737112,3248.28114570111,3618.4739898929,4135.36436114348,2987.54034612236,4061.63270673899,3662.43484250888,3159.60768218147,2980.35927912159,3896.06347651579,3351.11881071031,3893.64700162832
"TRPM8",39.1000672920341,23.7810932463975,26.4060013386723,13.570931358356,16.0981069391416,4.45354463458223,9.54380414986028,15.6416221890172,11.9796238609539,8.96792104568852,31.9554616830594,17.2237633469873
"TRPS1",28408.9917496122,15989.5423318505,25377.0190929589,29338.8457155036,17227.6574427047,31889.606355926,35419.443151169,26666.7313148187,16940.899514226,23098.3753066784,22210.7277361307,30845.6071840359
"TRPT1",16.757171696586,25.9430108142518,27.2578078334682,24.1261001926329,119.394293131967,53.4425356149867,40.5611676369062,82.6771458562337,136.90998698233,63.7718829915628,67.2746561748619,27.9886154388544
"TRPV1",115.438293909815,158.900941237292,118.401102776627,110.075332128887,115.369766397181,152.533903734441,135.999209135509,147.478152067876,94.9813034689913,114.590102250464,121.094381114751,141.019562403459
"TRPV2",373.312547240611,2602.9487516966,3033.28292796813,796.161306356884,1431.390008672,849.51363904656,554.733616210628,1852.41497067075,1332.3053108218,2485.11056532746,801.409341683042,832.123066701324
"TRPV3",301.629090538549,404.278585188757,396.94182657488,251.062230129586,177.079176330557,287.253628930554,206.384764740728,302.777115230261,104.393865074027,495.228528856355,219.483565770487,271.27427271505
"TRPV4",5073.699208133,1624.68105224252,2904.66014725395,4893.07469531835,3294.74588687764,4231.98078901176,5861.08872353294,4045.59385331652,3824.0670739002,2222.05154798727,3849.79219960647,3744.01555755137
"TRRAP",8359.035814647,4690.28016345994,5535.89040967843,9899.24048528967,9605.20380702114,8821.35853494874,9074.96477099839,7418.5979525053,8362.63314236444,5861.03462119332,7486.82829905994,8139.30466666069
"TRUB1",224.359909937624,309.154212203167,225.728721120908,311.377480611168,389.037584362588,329.562302959085,215.928568890589,262.555801029931,322.594156827115,303.912879881667,284.235422338791,317.563136710078
"TRUB2",446.857911908961,363.202151399525,319.427435548455,340.027224589919,376.964004158232,375.211135463553,403.225725331597,363.109086530756,452.658644460328,355.727534812311,432.239665923488,318.639621919265
"TSC1",3597.20619086714,3726.06492819692,3421.70668959505,4016.99568207337,6260.82209041448,4015.98387423452,4257.72962635642,3499.2543354287,6524.61656712666,3208.522863013,6223.74662937691,4537.38515672197
"TSC2",3275.09611269943,2773.74023955709,3841.64729152942,3195.20039426181,4182.82478635362,3095.21352103465,2867.91314703301,3813.20403793683,3861.71732032034,3375.92405586586,4007.8876416174,3300.50365136644
"TSC22D1",6025.13417890583,5817.72017509597,5828.91184388821,7988.75492628556,7634.52721588789,7666.7770884333,7723.32350827443,8179.4511461282,7244.24968620253,5117.69361007292,7152.13688459,7734.54622800649
"TSC22D2",3853.21853623165,1653.86693940855,1577.54562836197,3241.94471338504,4210.99647349712,4020.4374188691,4243.41392013162,2593.15750719349,3845.45925936619,1623.19370926962,4011.25137442614,4451.26633998703
"TSC22D4",672.148775829729,1192.29753867166,1416.55420084555,816.517703394418,1377.7296522082,574.507257861107,541.610885504571,1440.14650011737,1109.82658197551,1089.10418921528,880.457062688505,1795.57732892343
"TSEN15",242.978989600498,176.196281780127,241.061238027234,484.783825745717,156.95654265663,306.181193627528,307.787683832994,213.396417007306,134.342924726411,161.422578822393,222.84729857923,260.509420623183
"TSEN2",477.579393352702,570.74623791354,557.081447596506,588.827632826446,399.769655655349,424.200126443957,512.97947305499,500.53191004855,407.307211272431,486.260607810666,416.261935081958,454.27675827679
"TSEN54",613.498674891678,635.603764949169,718.072875112927,732.830293351223,1381.75417894298,732.608092388776,806.451450663193,937.380072613244,1397.3375546384,723.412297685541,1371.562052765,989.289907242583
"TSHR",14.8952637302987,22.7001344624703,27.2578078334682,6.03152504815821,13.4150891159513,6.68031695187334,14.3157062247904,10.0553285500825,3.42274967455825,3.98574268697268,6.72746561748619,21.5297041837341
"TSHZ1",383.553041055192,493.998164254712,565.599512544465,427.484337788213,217.324443678411,365.190660035743,372.208361844551,474.83495930945,318.315719733917,435.442388551765,289.281021551906,170.0846630515
"TSHZ2",2311.55874014573,3395.29154031521,3462.59340134525,1442.28842714083,1432.7315175836,2255.7203574159,2081.74228018827,2082.57026859486,1073.88771039265,3073.00761165593,1690.2757363934,1546.9092456013
"TSHZ3",440.341234026955,284.292160172843,253.838335449172,173.406345134549,175.737667418962,367.417432353034,435.436064337375,139.657340973368,111.239364423143,147.472479417989,79.0477210054627,176.54357430662
"TSKU",2037.85826910149,2300.28029219699,2621.86039098172,1280.9451321026,1710.42386228379,1674.53278260292,1732.20045319964,1977.54794818289,1994.60737284882,2131.37590185864,1722.23119807646,1344.5300262742
"TSN",2015.51537350604,1690.61953806208,1649.09737392482,2203.01452383979,2114.21804467393,1979.6005900718,1833.60337229191,2349.59510453594,2248.74653618477,2042.6931270735,1928.25983261198,2355.34963770051
"TSNARE1",745.694140498079,605.336918999209,425.051440903144,361.891502889493,342.084772456758,369.644204670325,380.559190475679,334.060359608296,296.067846849288,424.48159616259,343.941679693981,353.08714861324
"TSNAX",768.037036093527,805.314294025733,628.63319315936,688.347796121056,480.260190351057,870.667976060825,762.31135647009,492.711098954042,467.205330577201,597.861403045901,585.289508721298,549.00745668522
"TSPAN1",1355.46899945718,0,0.851806494795881,30.9115658718109,25.4886693203075,41.1952878698856,19.0876082997206,6.70355236672165,4.27843709319781,0,21.8642632568301,31.2180710664145
"TSPAN12",526.919954459317,625.875135893825,566.451319039261,475.736538173479,229.398023882767,503.250543707792,517.75137512992,481.538511676172,322.594156827115,613.804373793792,290.121954754092,442.435420975736
"TSPAN13",672.148775829729,731.809096718687,196.767300297848,250.308289498566,65.7339366681614,185.935488493808,139.578135691707,162.002515529107,136.90998698233,250.105353607535,100.071051060107,78.5834202706296
"TSPAN14",1158.10675503072,996.64399878084,1190.82547972464,1487.52486500202,1424.68246411403,1303.77519177395,1300.34331541846,1028.99528829177,1357.97593338098,943.624581140781,1020.89290745353,1735.29415720897
"TSPAN15",198.293198409602,158.900941237292,165.250459990401,98.012282032571,96.5886416348494,63.4630110427967,60.8417514553593,151.947186979024,54.7639947929319,121.565151952667,48.7741257267749,83.9658463165631
"TSPAN15L",48.4096071234708,43.2383513570864,102.216779375506,24.8800408236526,61.709409933376,4.45354463458223,11.9297551873253,61.4492300282818,23.1035603032682,70.746932693765,102.593850666664,65.6655977603891
"TSPAN18",104.266846112091,645.332394004514,557.933254091302,99.5201632946105,256.22820211467,128.039408244239,53.683898342964,649.127320844213,212.210479822611,826.045171875087,280.030756327863,181.926000352553
"TSPAN2",863.925296357325,2929.3983044426,3833.12922658146,1017.06591124568,1006.13168369635,920.770353199875,1065.32713822815,2750.69098781145,1460.65842361773,3101.90424613648,999.869577398885,1160.45105550327
"TSPAN3",5760.74324769302,4116.29104919462,3185.75629053659,5296.43293291393,3292.06286905445,4812.0549776661,4750.42851559295,3821.02484903134,2997.47302749438,4196.98704938223,3210.68296594528,5355.51391570387
"TSPAN32",33.5143433931721,337.259140585274,222.321495141725,409.389762643739,802.222329133888,331.789075276376,430.664162262445,134.071047334433,877.07960410555,145.479608074503,622.290569617472,395.070071771521
"TSPAN4",8706.28165035959,7140.81372662281,6610.01839961603,9507.94529779041,8003.44216657655,11248.5403607961,12973.6087662163,6775.05692530002,7537.7504707959,5811.21283760616,8024.18461525665,8857.32030118822
"TSPAN6",1025.91128942432,1399.84162518567,1864.60441710818,916.791807320049,1201.99198478924,885.141996123217,860.135349006157,1992.07231164412,1248.44794379512,2035.71807737129,996.505844590142,804.13445126247
"TSPAN7",1253.99501529452,864.767027141727,379.905696678963,684.578092965957,778.075168725176,620.156090365575,449.751770562166,291.604527952392,635.775752049194,289.962780477262,528.946984174852,1068.9498127224
"TSPAN8",622.808214723115,2.16191756785432,1.70361298959176,71.6243599468788,88.5395881652786,47.8756048217589,54.8768738616966,0,69.3106809098045,3.98574268697268,54.6606581420753,34.4475266939746
"TSPEAR",366.795869358606,408.602420324466,390.127374616513,392.049128130284,710.999723145419,357.396956925224,283.928173458343,468.131406942729,604.11531755953,360.709713171027,734.13468550818,398.299527399081
"TSPO",429.169786229231,1023.66796837902,774.292103769455,566.209413895852,725.756321172966,577.847416337044,602.45263695993,623.430370105114,827.449733824456,664.622593052694,669.382828939876,381.075764052094
"TSPO2",722.420290919487,937.191265664847,577.524803471607,9631.59156127765,4920.65468773094,8853.64673354947,8214.82942199223,1262.50236239924,8098.22573000481,683.554870815814,5461.02021499441,4713.92873102859
"TSR3",222.498001971337,206.463127730087,215.507043183358,208.841554792478,156.95654265663,312.861510579401,212.349642334391,188.816724995993,194.24104403118,225.194461813956,202.664901726771,273.427243133423
"TSSC1",608.84390497596,643.17047643666,706.999390680581,890.403885234356,584.897885455477,804.978192700737,753.960527838962,415.620246736743,521.969325370133,525.12159900865,509.605520524579,618.978995282356
"TSSC4",722.420290919487,652.899105492004,739.368037482824,775.80490931935,918.933604442665,750.422270927105,733.679944020509,624.547628832901,820.60423447534,1011.38220681932,890.548261114734,907.477031344394
"TSSK3",9.30953983143669,2.16191756785432,11.0734844323464,22.6182189305933,5.36603564638052,17.8141785383289,4.77190207493014,5.58629363893471,19.6808106287099,1.99287134348634,9.25026522404351,2.15297041837341
"TST",2670.90697763919,346.987769640618,388.423761626922,487.045647638776,584.897885455477,440.90091882364,381.752165994411,873.696325129389,1079.02183490449,316.866543614328,975.482514535497,516.712900409619
"TSTA3",676.803545745447,306.992294635313,395.238213585289,484.783825745717,841.126087570147,475.415889741653,447.3658195247,604.436971732736,686.261309748928,539.071698413054,703.861090229492,696.485930343799
"TSTD1",1256.78787724395,242.134767599684,143.103491125708,190.746979648004,169.030122860986,120.24570513372,161.051695028892,112.843131506481,284.088222988334,157.436836135421,112.685049092894,111.954461755417
"TSTD2",2053.68448681493,1222.56438462162,1348.40968126188,1529.74554033913,1654.0804879968,2329.2038438865,2276.19728974168,1297.13738296064,1453.81292426862,2597.70779623444,2374.79536297262,1524.30305620838
"TTBK1",883.475330003342,1006.37262783618,706.999390680581,576.01064209911,756.611026139654,694.752962994827,709.820433645858,998.829302641526,956.65853403903,938.642402782065,904.844125551892,756.769102058255
