"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ANTXR1",4189.74132550709,-4.96845224734783,0.27675958505037,305.435743315751,4.73664733771661e-67,4.65849265664429e-64
"ANTXR2",2739.09504784364,-0.539914733585718,0.125574125127659,18.6637913539273,8.8554207710111e-05,0.000364025342875211
"ANXA1",4079.23562307071,-2.71400534294991,0.336472526100877,83.2834240458614,8.22686273997965e-19,3.44302957649787e-17
"ANXA10",7.20253552680634,1.57070346899119,0.979028088493925,4.95201810870934,0.0840781080580678,0.127674965427344
"ANXA11",8968.50251272342,0.595499030659455,0.165914204452244,13.5724478632173,0.00112922476360078,0.0033152016567205
"ANXA13",8.08003627254451,-1.01051484579768,1.50646375437115,0.488974460811889,0.78310598824709,0.817388951383405
"ANXA2",10708.8464304587,-1.53744985040497,0.175902407944633,97.9714710097628,5.31820872584692e-22,3.15404519509776e-20
"ANXA5",12929.3152531154,0.0642035454079312,0.201240247256975,6.50571569059787,0.0386635553333222,0.0666142014662583
"ANXA6",5862.13804244731,-1.03519698033995,0.20135961756699,27.9603311581985,8.4818625995552e-07,6.07404583708964e-06
"ANXA7",1217.47773945966,-0.828970358718669,0.469713695735138,15.1743801187825,0.000506903423155274,0.00166215935965461
"AOAH",484.790849600663,1.51551091762296,0.48104835374262,16.8681723339032,0.000217331620265312,0.00080104552853567
"AOC3",1036.38923405673,-2.28463889175729,0.23258701029339,99.8842178689736,2.04370249505231e-22,1.27617866913267e-20
"AOX1",2391.12268709779,0.276297897051619,0.888401396831719,3.76921006531822,0.151889038793469,0.208902742785283
"AOX2",635.586567195913,-0.773130632483195,0.618145852216063,8.14922480571704,0.0169988020873535,0.0334924644799576
"AP1AR",704.61304663525,0.654485610753325,0.280190497546986,8.57615238797453,0.0137313162924942,0.0278651377843918
"AP1B1",1589.20031775092,0.202098407150737,0.200610447752428,8.42744968553737,0.0147911708152081,0.0297233778241249
"AP1G1",5843.51534747645,0.338386116158132,0.0803844663964375,21.0421810076976,2.69617731655124e-05,0.000131380201031948
"AP1M1",1369.65268687864,0.363613628422357,0.187069046622377,9.99998406524892,0.00673800068305342,0.0152633174781951
"AP1S2",1860.78622538762,-0.295008781974845,0.152987691868199,19.4390995700157,6.0097051050407e-05,0.000261143371316975
"AP1S3",69.0018581531842,1.49853838282431,0.369584965878327,16.8149672028291,0.000223190787842809,0.000819314985418612
"AP2A2",7061.88100303761,0.127479197139062,0.1369476215183,2.13090292958296,0.344572257404159,0.414033983087343
"AP2B1",4885.67671472283,0.103819347240974,0.187020185163681,14.2357296586299,0.000810495451060121,0.00248841501389479
"AP2M1",6882.12948985243,-0.190913331175695,0.106504523804225,8.00535851829994,0.018266632225745,0.035533449430095
"AP2S1",827.771342073791,0.00620863266274824,0.243740422484933,0.875062381341081,0.645628388531478,0.696385757972367
"AP3B1",2732.90358247653,0.348048891288818,0.242709945957138,3.48500176521875,0.17508199313083,0.235956227877854
"AP3B2",186.529406892989,-0.551560141151746,0.466702981010503,3.07805900855243,0.214589258360542,0.27932722038341
"AP3D1",2712.6249335828,0.409858187516419,0.134154356362575,13.293025843184,0.00129854233863261,0.00373972588593022
"AP3M1",2366.10678654264,0.715177076384578,0.14262526495043,33.3712072827289,5.66936490966021e-08,5.36566516951161e-07
"AP3M2",2009.92181444822,-0.0697186933921216,0.142285960723569,15.3091625249121,0.000473868233905494,0.00157055885815802
"AP3S1",1126.96234167669,0.510521556715621,0.268984897781905,10.6164975130121,0.00495058881720062,0.0117511764321403
"AP3S2",407.422728316145,-1.0261326977632,0.245420392082289,20.0715064951994,4.38054093266199e-05,0.000199379653248271
"AP4B1",846.517161399278,-0.167398389712771,0.234822403093247,9.51468184844362,0.00858841631118992,0.018694299023361
"AP4E1",1467.43302206008,-0.0440288350578105,0.175537883643798,2.4294007653416,0.296798927075315,0.365944675167332
"AP4M1",402.417916102265,-0.912294945433906,0.249611950055525,18.8382307456732,8.11577819413129e-05,0.000338693119685776
"AP4S1",225.859904495151,0.442501380645435,0.243192334397685,12.4568982275783,0.00197250866216419,0.005355313372639
"AP5M1",534.568581230875,0.922149918577644,0.293339725979556,11.5689168350351,0.00307497527773323,0.00788760230989079
"AP5Z1",742.328109510998,0.079736560231708,0.185267794192113,5.70469966235544,0.0577085560608603,0.093259808110403
"APAF1",1121.14437599227,0.633776011425271,0.183954018759677,13.8611909244355,0.000977418679182364,0.00292185796649196
"APBA1",992.898375079486,-0.58083850598196,0.193026431993619,9.14334447521446,0.010340653222159,0.0219067530107979
"APBA2",274.927262100717,1.13627080040778,0.310175283251849,17.4878992150321,0.000159422984601248,0.000611276823997378
"APBA3",484.474388434228,0.23988884077397,0.239816901124946,9.21708898326003,0.00996631380929486,0.0212545058867542
"APBB1",507.278872833794,-0.533935204100249,0.220908284711122,6.03791507167085,0.0488521184094711,0.0812046058406447
"APBB1IP",2304.5583693857,2.1678241701596,0.292121129483164,50.9594226517854,8.59611012625848e-12,1.58023818863088e-10
"APBB2",7999.8557801843,0.231083256605256,0.152723644488911,5.22351107871427,0.0734055642248254,0.113991114339656
"APC",3741.9391790702,-0.0967207560314944,0.237958642370342,7.74646228302805,0.0207910818482334,0.0396920653466275
"APC2",101.393451121789,-0.0137326597412398,0.683236292517593,3.69126976576831,0.157925025159542,0.215938803010176
"APCDD1",1454.36799401071,0.80159732667028,0.226269229909657,32.9492073197308,7.0011686427624e-08,6.53700888622483e-07
"APCDD1L",1381.16171464436,-1.75767728382499,0.348055870700557,37.7455709962671,6.36287512456476e-09,7.36222080589346e-08
"APEH",739.964883847851,0.260407395709806,0.305264052884312,2.43302268360492,0.296261922741275,0.365473315793093
"APELA",601.270758805086,2.56876312126672,0.652138948926038,18.3342161315553,0.000104418043626533,0.000421601693766794
"APH1A",521.533735962323,0.181805846209458,0.257566911543337,4.19746732479015,0.122611597660735,0.174819159661149
"APH1AL",391.216758230186,0.0588758462436075,0.250912373596057,1.61107224797726,0.446848296238422,0.513705785330787
"API5",2184.93382885116,-0.0557684275631648,0.116480183879315,0.233364451331539,0.889867925426059,0.909125801236007
"APIP",567.572578931442,0.430465883612347,0.188279404466276,9.72210279623937,0.00774233932928569,0.0171435438582044
"APLF",485.494994952422,-0.146431548298931,0.179128696214048,8.25323352990193,0.0161373831303633,0.0320143546317948
"APLN",13.6120701184921,-2.68124654775647,1.44370161766914,3.94113947672821,0.139377424923603,0.194436450230303
"APLNR",95.2652184986542,-1.64317607072652,0.452314336674956,13.0588167575423,0.00145986928400843,0.00412284692267707
"APLP2",22995.1339683159,0.574992504652385,0.197979463443148,9.91157727824711,0.00704252407898384,0.0158285791620962
"APMAP",1333.07636477497,-0.490073817058571,0.180251716933434,18.7503431418928,8.48036841498838e-05,0.000351793701348657
"APOA1",8629.31169486186,-1.07487306029083,0.47927942053898,9.23850218252437,0.00986017766998004,0.0210738531077697
"APOA4",17.8089475247011,3.78972324385368,2.10615072897734,3.63833269866123,NA,NA
"APOA5",42.9974250105668,0.0603438663579647,0.625448970468489,0.195671883538978,0.906797659170707,0.923457716387895
"APOB",6251.69387046643,11.2717005058933,1.81273506473568,31.5369182226744,NA,NA
"APOBEC2",968.689883209469,-3.74336425934882,0.837396599634857,16.1109607179569,0.000317357912660248,0.00110681385496934
"APOD",120.917405735411,2.61598683710826,0.538176316973667,24.7280246258629,4.26950649249397e-06,2.59735647548525e-05
"APOH",78.9039882393619,3.98067307208954,1.14362961166957,18.9355858030123,NA,NA
"APOLD1",1072.62424094798,-2.94654165022675,0.359132599809658,61.9912551226161,3.45756208360651e-14,8.83249950448573e-13
"APOO",452.120059093318,0.401490467382125,0.198878538488087,4.07562047612339,0.130313754775633,0.183812947754514
"APOOL",1669.11898202541,0.12667174878209,0.185371435656767,14.7230049536653,0.000635243303821439,0.00201644472073712
"APP",14489.328918219,-1.14386582832013,0.270762371662625,19.1791596005248,6.84381732702943e-05,0.000292224066908832
"APPBP2",2191.66437065658,0.340138135739016,0.145519144724322,10.103902262744,0.00639684018665441,0.0145941441876852
"APPL1",2137.49769036933,-0.484745487527718,0.215734644842027,21.5614893658868,2.07961084410125e-05,0.000105066640334259
"APPL2",1214.32088737404,-0.61254129205236,0.151382223279216,16.301510689546,0.000288517347231154,0.00101918040467587
"APRT",258.145252091331,-0.973397538843026,0.232879469422359,18.9669279755963,7.60998710333231e-05,0.000320297438754035
"APTX",258.335880803489,0.502980543409422,0.353206324211148,2.61116457206015,0.271014681029258,0.339797648518782
"AQP1",9747.14478417135,-5.5334523847466,0.382290540532237,214.748328306029,2.33342050203821e-47,7.44298074731214e-45
"AQP11",60.6541793847219,2.27335851323021,0.835257939406551,18.4574157860019,9.81800133852164e-05,0.000399834547264432
"AQP12A",19.4935832092595,0.362639888945532,0.828182995627009,0.568304051956474,0.752652213319143,0.790636530626838
"AQP3",211.696825607876,-1.27475042716928,0.69374015145746,6.20359480349109,0.0449683036041326,0.0757624438452496
"AQP4",246.425792039393,-2.32668089324307,1.0109002477316,8.2019001094018,NA,NA
"AQP5",10.047193736334,0.529321350123275,1.11667453086634,0.981797395399283,0.612076075575296,0.666948743785398
"AQP9",107.514137853446,1.32107423630253,0.769823200876963,19.9167264354904,NA,NA
"AQR",2126.54910617065,0.348663515278323,0.110868609407817,19.2835981556626,6.49560885045671e-05,0.000278869318490688
"AR",1357.74051111401,-0.631543495404423,0.252141579027675,6.43277494698785,0.0400996579956036,0.0687073408339306
"ARAP2",577.627754932314,0.0699217638585115,0.30879428025277,0.106797879049054,0.948001741669653,0.957657840895767
"ARAP3",2234.91977973621,-1.59547199386583,0.2690392880868,33.908376067523,4.33400783187744e-08,4.19261970752603e-07
"ARC",7.14149434853748,-2.02154626703113,1.85585574678193,1.94476211078606,0.378181494130123,0.44765456273508
"ARCN1",7148.97433311173,0.0500805595624634,0.15722136633526,9.1757997282975,0.0101742031608638,0.021608052133258
"AREL1",1957.49091929828,0.516860877620278,0.122677218201406,25.6087465472757,2.74872532029287e-06,1.74223717669691e-05
"ARF1",8673.95313563595,0.190171037195053,0.144480352013813,6.17099729035382,0.0457072365237472,0.0768319050638462
"ARF3",707.671379390662,0.298194836730788,0.175452650907936,6.31522236705752,0.0425272095361162,0.072237496681814
"ARF4",7085.99691367229,0.588786639490998,0.202097548595529,10.9185560072793,0.00425662790549243,0.0103538175063112
"ARF5",62.5064259929702,-1.13245743203268,0.342437484905334,11.3798739958319,0.00337980589748446,0.0085432574859952
"ARF6",4292.42024357972,0.258447976482956,0.148207918161205,8.13383467258117,0.0171301135783666,0.0337005501670083
"ARFGAP1",5428.16911845681,0.119001437577386,0.134600696399604,0.783939615400016,0.675724515329921,0.724200938060637
"ARFGAP2",1584.71070567221,-0.322463081551941,0.147804113884857,14.6662304275196,0.000653534512991458,0.00206838678528431
"ARFGAP3",3167.88212811925,0.0478468681631087,0.119497557538033,5.7472765396532,0.0564930153934364,0.0916216253501905
"ARFGEF1",4620.55504045357,0.152989722980142,0.106726377639001,2.48389327600296,0.288821439563984,0.35786568291172
"ARFGEF2",7227.82246724214,0.914960109981605,0.19294993280318,24.8441219405021,4.02872354556466e-06,2.45847959073185e-05
"ARFGEF3",1587.63540305843,-0.705171842325115,0.251515756475858,9.57624208001937,0.00832809083948611,0.0181981209452937
"ARFIP1",1892.46555212103,0.0176508512656606,0.218128337337981,11.2689170054825,0.00357261126874207,0.0089558110012094
"ARFIP2",664.044889348569,-0.0531493104292898,0.21291772012152,2.72709635865613,0.255751712206544,0.324592075219017
"ARFRP1",273.99920935788,-0.140566383674905,0.185435581655592,0.90960315672757,0.63457386864242,0.686582398030605
"ARG2",172.38608405093,1.47424087082818,0.622401613685101,9.67187313051741,0.00793924921690539,0.017510562372999
"ARGLU1",2234.82021797814,0.016120216320658,0.253600253282552,0.386061682978777,0.82445654627917,0.853230108662466
"ARHGAP1",4644.42845880345,-0.698658605658963,0.157242908182913,19.7318894535467,5.19128230127309e-05,0.000230973678815968
"ARHGAP10",781.663655952176,-0.252164585039092,0.192664122061249,3.32647764102762,0.189524150271487,0.252684593482161
"ARHGAP11B",803.869027078054,1.00547137653491,0.12841757357411,61.5533342448026,4.30391115196384e-14,1.08304391077777e-12
"ARHGAP12",818.716587082648,-0.11661119222325,0.271573566612018,2.42980819580518,0.296738470771235,0.365944675167332
"ARHGAP15",624.994990898798,0.970882941462269,0.475505127043737,8.18268762147915,0.016716754304067,0.0330194367023596
"ARHGAP17",2795.21587754432,-0.472572454475086,0.118652749344954,25.4683390933023,2.94863104856626e-06,1.85499699547862e-05
"ARHGAP18",1071.95470914121,-0.195069974568615,0.287221090947166,2.62394150021743,0.269288832106319,0.338064758697881
"ARHGAP19",879.145466253699,1.50525508849998,0.351453220353468,23.0909028005019,9.6799734422291e-06,5.34095589365067e-05
"ARHGAP20",294.721701555801,-0.729005611897141,0.382773317430925,6.88640992069224,0.031962083787633,0.056878243796991
"ARHGAP20B",5384.0189934496,-1.55050079546293,0.167330678834317,89.3425154644916,3.97666738323579e-20,1.98867069732834e-18
"ARHGAP21",4310.18213334181,-0.688350070437636,0.155413140501158,44.5983169979035,2.06822847356039e-10,3.13340596212577e-09
"ARHGAP22",407.272513649058,0.321626682386534,0.372466810869352,0.770176445362495,0.680390607672983,0.728209844178521
"ARHGAP24",1122.11569986434,0.18394867390442,0.493275499843529,3.34676655171282,NA,NA
"ARHGAP25",526.756594026204,0.185200092646579,0.396212533662111,12.0387097685076,0.00243123751883016,0.00641911973092474
"ARHGAP26",2002.51752518428,-0.602635135520147,0.206498758701875,18.4004978057962,0.000101014255966725,0.000409258581846651
"ARHGAP27",339.950241714877,0.109580834313524,0.463166106057681,8.50760954447813,0.0142100648635981,0.0287366664702167
"ARHGAP28",787.56737417754,-0.644683891430762,0.205633127796499,10.6408638444254,0.00489064089254671,0.011636964478596
"ARHGAP29",2605.57430751576,-0.0923871874479272,0.092206280496839,1.09970635454368,0.57703452594459,0.634839986848987
"ARHGAP31",6851.2116445842,0.455075249106,0.180950320979223,6.62189230645401,0.0364816401976993,0.0634383847964118
"ARHGAP35",4571.65240167723,-0.0434041569262586,0.178609780789228,2.25803693956175,0.32335047898151,0.392692154037846
"ARHGAP39",417.444824032265,-0.520654126729077,0.192510987713307,12.574267592704,0.00186008369240624,0.00508399901291765
"ARHGAP39L",1507.87509947436,-0.000202622009262938,0.146766710644829,7.08288311304031,0.0289715328629726,0.05227366317823
"ARHGAP40",1061.78968547424,0.715292717486276,0.238032776445538,9.66468658842174,0.00796782840689577,0.0175539127978689
"ARHGAP42",1783.65078782672,-0.293218565129298,0.265662639489651,9.85757302056905,0.00723527789166017,0.0161755540210974
