"","baseMean","log2FC","log2FC_shrunken","lfcSE_shrunken","stat","pvalue","padj"
"CEPT1",910.416955259312,0.241166432252617,0.232043538643923,0.140119777183913,1.69084140687655,0.090867096485381,0.181656141865724
"CERCAM",1572.31118743896,-1.1207268161486,-1.073798235027,0.209722899655779,-5.35256831234107,8.67145500631596e-08,9.80658133221562e-07
"CERK",1870.26859747366,0.307408836070709,0.276291443707144,0.232348478324511,1.26235559611144,0.206820859628907,0.3393568804319
"CERKL",39.2516634341473,3.407689621889,2.77119046194493,1.12009471774246,3.42850758341157,NA,NA
"CERS1",503.784329338656,-0.312026762359823,-0.267384998858013,0.27109075669645,-1.07769537089433,0.281169724984649,0.424821097071716
"CERS2",2119.8983382156,0.583650998404709,0.557405441118664,0.173663257803935,3.31944098453212,0.000901978674991522,0.00385128092431801
"CERS3",119.101146874652,0.326311576052318,0.299593238512827,0.208959666496559,1.50692312896043,0.131830362180142,0.241553483321474
"CERS5",1807.47538317535,0.0069545208914938,0.00710436652489904,0.0956202237968356,0.0720239672053991,0.942582834308838,0.965906696270866
"CERS6",158.903121510991,0.874664269178806,0.768572795581999,0.322655570168797,2.669404417728,0.00759858969005319,0.024139991324911
"CETN1",354.652521345548,0.295755765837635,0.267675722952094,0.223930040919907,1.26390171612912,0.206265305768425,0.338644097520762
"CETN1L",38.9497115645286,0.965817365544977,0.750983037437256,0.449721157654889,2.07187621618079,0.038276986531268,0.0918032341847415
"CETN2",483.949085240721,0.802084493442545,0.744974471480616,0.239790933710377,3.3110291832084,0.000929535140485719,0.00394205555023043
