"ENTREZID","gene_label","Avg_LogFC","Avg_Padj","N_Records","Direction"
"423144","ANO1",8.97019060798994,3.32705972382189e-17,1,"Up"
"421559","SMOC2",8.89608824429104,6.44095138566498e-17,1,"Up"
"415421","TMOD3",8.8503877128452,9.61981832897455e-17,1,"Up"
"769832","CCDC3",8.83444453863942,1.09930008242138e-16,1,"Up"
"772003","FAM180A",8.81410691450625,1.30626360961278e-16,1,"Up"
"431599","ZNF366",8.72941767725262,2.72269739515031e-16,1,"Up"
"416911","MN1",8.72937900475907,2.72269739515031e-16,1,"Up"
"419889","TSPAN2",8.72406616396455,2.82811911769293e-16,1,"Up"
"417891","LUM",8.71018412886118,3.14471911350273e-16,1,"Up"
"423513","RHOJ",8.71004269508704,3.14471911350273e-16,1,"Up"
"418889","LHFPL1",8.706818173357,3.20730979594408e-16,1,"Up"
"395186","IL17RD",8.70533022643936,3.22165531500791e-16,1,"Up"
"395154","DPYSL3",8.6842679955835,3.84512303946475e-16,1,"Up"
"415600","ADAMTS19",8.67293655590265,4.21187988319916e-16,1,"Up"
"395405","TWIST2",8.6576051509706,4.77811450589348e-16,1,"Up"
"395825","SEMA3A",8.64395599261551,5.34035343012708e-16,1,"Up"
"101750666","KIAA1755",8.59625576090451,8.03307898420279e-16,1,"Up"
"396023","DKK3",8.58792939732531,8.56618705938024e-16,1,"Up"
"396204","CCN3",8.56425551535793,1.04372260387553e-15,1,"Up"
"100858652","FOXP4",8.53853918927739,1.29373993717646e-15,1,"Up"
"423300","NOVA1",8.5263087156641,1.42654738447471e-15,1,"Up"
"424130","OSBPL6",8.51533384306121,1.5559069386624e-15,1,"Up"
"417772","CAV2",8.51225925009245,1.58515419562206e-15,1,"Up"
"395242","EMB",-8.49041961536225,1.89839160485873e-15,1,"Down"
"396211","MYH11",8.47210180361897,2.20490967010652e-15,1,"Up"
"421705","L3MBTL3",8.46364057184069,2.35275322727636e-15,1,"Up"
"771243","PECAM1",8.45970682937483,2.41491026348183e-15,1,"Up"
"770168","GAS1",8.43466275803077,2.96980532019969e-15,1,"Up"
"423500","CDCA4",8.42302737965012,3.25556566730086e-15,1,"Up"
"428729","MFAP3L",8.41818177192745,3.36772881120702e-15,1,"Up"
"420661","RBMS3",8.41153975026723,3.53765379656424e-15,1,"Up"
"420786","RAMP3",8.37837283764858,4.65696677157148e-15,1,"Up"
"770620","NPDC1",8.36959579687478,4.98063434618347e-15,1,"Up"
"770371","SMIM5",-8.33493911109104,6.63119187674091e-15,1,"Down"
"101750333","GCAT",-8.33238123446299,6.72733754642435e-15,1,"Down"
"374137","MEOX2",8.33080246390518,6.76897063106969e-15,1,"Up"
"428649","COLEC11",8.3149152771406,7.68534850250351e-15,1,"Up"
"422689","ANK2",8.30933160857398,7.99898196046641e-15,1,"Up"
"396164","HIC1",8.294849030236,8.97308494589573e-15,1,"Up"
"420109","GATAD2A",-8.28500295748313,9.67978322309233e-15,1,"Down"
"415533","CILP",8.27434334462186,1.05131781982312e-14,1,"Up"
"422663","ANKRD50",8.24619661141091,1.32178805528379e-14,1,"Up"
"395503","RUNX1T1",8.21969867539827,1.63794998898991e-14,1,"Up"
"422831","C1QTNF7",8.21036952188708,1.74660738024262e-14,1,"Up"
"423536","KCNK4",8.18488345575769,2.14455952021683e-14,1,"Up"
"395726","FTCD",8.18317070225609,NA,1,"Up"
"419902","C6orf106",-8.16409306355283,2.5312488595168e-14,1,"Down"
"771328","TBX1",8.15220509125241,2.77461593987134e-14,1,"Up"
"101750777","RASSF1",8.12379360970056,3.48532228890391e-14,1,"Up"
"425522","CAMK1D",8.10489266965664,4.04579457886532e-14,1,"Up"
"100858635","FJX1",8.08101405822122,4.89062733538451e-14,1,"Up"
"424509","HFM1",8.03676984848021,6.95278659884175e-14,1,"Up"
"422677","PDE5A",8.03643266541227,6.95278659884175e-14,1,"Up"
"418377","CPOX",-8.02982667927378,7.29113099411596e-14,1,"Down"
"395631","LDB2",7.99675021677724,9.422865880326e-14,1,"Up"
"419733","ADAMTS15",7.98335316409075,1.04393232370366e-13,1,"Up"
"396157","NTRK2",7.96061545680989,1.24711904543335e-13,1,"Up"
"100859046","CCDC102B",7.93978667574668,1.4630468396167e-13,1,"Up"
"421497","AKT3",7.93915170575977,1.4630468396167e-13,1,"Up"
"428866","CHST1",7.93855882032392,1.4630468396167e-13,1,"Up"
"424647","PODN",7.93767768987232,1.46459839055094e-13,1,"Up"
"396395","ANOS1",7.90205967457349,1.93872242237557e-13,1,"Up"
"100859784","LYPD1",7.89965414293577,1.96474057912182e-13,1,"Up"
"422996","ANO9",-7.89737860190576,1.98909229905614e-13,1,"Down"
"395645","RGS17",7.89466702720898,2.02085870668254e-13,1,"Up"
"415439","FGF7",7.89095090848838,2.06978516043406e-13,1,"Up"
"417247","TNFSF15",7.85322995132092,2.78209698799222e-13,1,"Up"
"422305","GATD3AL2",7.85221673712063,2.78846000796545e-13,1,"Up"
"422502","JADE1",-7.8403162713579,3.04826023119545e-13,1,"Down"
"395774","GSN",7.80446809216071,4.02974375959577e-13,1,"Up"
"395347","MXRA8",7.80172832467891,4.09482454929146e-13,1,"Up"
"770171","PIGQ",-7.79416418379075,4.32314590971671e-13,1,"Down"
"395255","VEGFD",7.79107992704451,4.40512088953622e-13,1,"Up"
"769957","ISLR",7.79016858862234,4.41222346957458e-13,1,"Up"
"416097","GXYLT2",7.7883879790192,4.44158031402398e-13,1,"Up"
"395241","HOPX",7.78792651034079,4.44158031402398e-13,1,"Up"
"422840","HS3ST1",7.75938810855035,5.53397849235698e-13,1,"Up"
"395685","WSB1",7.75580682986629,5.66132006601436e-13,1,"Up"
"404536","ADIPOQ",7.74936676415782,5.91885072678048e-13,1,"Up"
"421083","ZNF521",7.74877970378144,5.91885072678048e-13,1,"Up"
"424545","ADGRL2",7.73738347765996,6.43929918098556e-13,1,"Up"
"396297","ANXA2",7.73349464668099,6.60367797624977e-13,1,"Up"
"423263","GALNT16",7.72481319442888,7.03207701809888e-13,1,"Up"
"418748","MCF2L",7.69623114408664,8.75085266227127e-13,1,"Up"
"422193","DRP2",7.69206568014329,8.99301578418368e-13,1,"Up"
"396336","NCS1",7.6803376989265,9.80429560909755e-13,1,"Up"
"396291","PLS1",-7.67142883274271,1.04552715313611e-12,1,"Down"
"396127","MELTF",7.6609930675751,1.12822728551309e-12,1,"Up"
"428888","LTBP2",7.65500932241156,1.17593071632269e-12,1,"Up"
"396496","DBN1",7.64511455983578,1.25839057470754e-12,1,"Up"
"770238","KLF9",7.64497533464643,1.25839057470754e-12,1,"Up"
"419450","PGD",-7.6406218739091,1.29507516596332e-12,1,"Down"
"421028","DSEL",7.63875833093241,1.30530991408554e-12,1,"Up"
"426312","SULF1",7.63830763957778,1.30530991408554e-12,1,"Up"
"421612","FBXO30",7.62223744794657,1.47121293807797e-12,1,"Up"
"429710","JUP",7.59196134788709,1.85014858987191e-12,1,"Up"
"422680","USP53",7.58619739401574,1.92472179840054e-12,1,"Up"
"417943","BGLAPL",7.57620000604276,2.06868204096934e-12,1,"Up"
"418357","CLDND1",7.55607680272737,2.40326101397164e-12,1,"Up"
"374089","SEMA3E",7.53367344034461,2.8401030064739e-12,1,"Up"
